__v,_id,author,createdAt,match,maxRatingScore,noteNo,percentageRating,player,playerCurrentClub,positionPlayed,rating,shirtNo,text,updatedAt
,,60f5f2b7b6495f0017e2505f,,6137d397355196702440a3aa,4,,50,6137d429dbfe2f47acea0927,60d225727474df00171692bf,CM,2,23,"Dużo skanuje, gra na jeden kontakt i wychodzi na pozycję, to bardzo dobrze wyglądało. Niezły technicznie, dużo się porusza, kilka fajnych piłke za linię obrony. Dobrze się też wciął z drugiej linii. Z drugiej strony jest jednak mocno nieregularny, trochę juniorskich zachowań. Fizycznie jest gotowy, ale brakuje solidności. Warto na niego rzucić okiem",
,,60f5f2b7b6495f0017e2505f,,6137d397355196702440a3aa,4,,50,6137d429dbfe2f47acea0b27,60d225727474df00171692bf,DM/CM,2,19,"Niezły odbior, przerywa akcje w odpowiednim momencie, więcej zadań defensywnych. Schodzi do ŚO po grę, nie boi się też podłączyć. Ma ciekawe pomysły, ale często problemy z realizacją. Dużo pokazuje siędo gry, tworzy trójkąt, Trochę słabiej od Szymankiewicza w tym meczu, ale warto obserwować.",
,,60f5f2b7b6495f0017e2505f,,6137d397355196702440a3aa,4,,75,6137d428dbfe2f47acea0898,60d225727474df00171692bf,CB,3,6,"Niezły technicznie, dobry silny pass, ale rzadko wprowadza wyżej, solidny w destrukcji. Dobry do gry trójką obrońców. Swoje zadania defensywne wypełnia prawidłowo, jednak dłuższa piłka nie zawsze celna. Bodaj tylko raz próbował wyprowadzić sam, podaniem przez środek. Z reguły oddaje piłkę do boku.",
,,60f5f2b7b6495f0017e2505f,,6137d397355196702440a3aa,4,,75,6137d429dbfe2f47acea0a1c,60d225727474df00171692bf,RM,3,70,"Ciekawy zawodnik, fajne odejście, dobre przyspieszenie na pierwszych metrach i szybki na dystansie. Nieźle prowadzi piłkę, oddaje ją na czas. Kilka niezłych rajdów. Minusem jest jego słaba fizyczność, przegrywał pojedynki fizyczne. Chyba najlepiej wyglądający skrzydłowy w tym meczu, ale ocena 3-, brakowało równej formy w trakcie całego spotkania",
,,60f5f2b7b6495f0017e2505f,,6137d397355196702440a3aa,4,,100,60d225b77474df00171692c0,60d225727474df00171692bf,RB,4,21,"Kapitalna piłka do skrzydłowego, agresywny w odbiorze, bardz dobry technicznie, szybki. Waleczny w defensywie, lata na tyłku gdy trzeba, jest nieprzyjemny. Dobrze prowadzi piłkę, w drugiej połowie zabłysnął rajdem w którym minął 4 zawodników i wywalczył faul, wszystkie zwody były przemyślane na dużej szybkości. Inteligentny zawodnik, najlepszy na placu, dlatego ocena 4",
,,60f5f2b7b6495f0017e2505f,,6137d397355196702440a3aa,4,,50,6137d428dbfe2f47acea08b6,60d225727474df00171692bf,GK,2,31,"Nie szuka gry nogami, głónie długie piłki, niecelnie dłuższa piłka gdy miał czas. Brak materiału by więcej coś powiedzieć, miał mało pracy",
,,60f5f2b7b6495f0017e2505f,,6137d397355196702440a3aa,4,,50,6137d429dbfe2f47acea098b,611bf1f6fe16ff48a850e2ac,GK,2,1,"Dobra gra na przed polu. Obronił 3 groźne strzały z dystansu. Nogami bez rewelacji, dwa razy dał w aut. Występ jaki oczekuje się od bramkarza, ale nie miał się czym wykazać",
,,60f5f2b7b6495f0017e2505f,,6137d397355196702440a3aa,4,,50,6137d429dbfe2f47acea097e,611bf1f6fe16ff48a850e2ac,RB,2,18,"W pierwszej połowie, ofensywnie grający, dynamiczny, pressujący, bardzo często się podłącza po linii, niezły technicznie. Mimo wszystko dużo niedokładności w jego grze, pojawiały się problemy w grze obronnej. Dobry występ, ale nie wyróżnił się znacząco",
,,60f5f2b7b6495f0017e2505f,,6137d397355196702440a3aa,4,,50,6137d428dbfe2f47acea0848,611bf1f6fe16ff48a850e2ac,CB,2,4,"Dużo prób otwarcia do pomocników lub nawet napastnika, często wysoko podprowadza i szuka opcji wyżej, stara się grać dużo piłką, dużo zdobywających piłek. Z drugiej strony kilka razy nonszalancko, trochę taki zwierzak, trochę nieskoordynowany - te cechy spowodowały, że popełnił kilka głupich fauli w okolicy 16tki. Raz wprowdzał piłkę wbiegając w pozycję 6tki, wykonał zwód, ale piłka mu uciekła i rywal z kontrą. Ciekawy zawodnik, ale zbyt wiele prostych błędów. Do sprawdzenia w kolejnych meczach",
,,60f5f2b7b6495f0017e2505f,,6137d397355196702440a3aa,4,,50,6137d428dbfe2f47acea0832,611bf1f6fe16ff48a850e2ac,LB,2,21,"Nierozważne wybicie w środek, dobre przyjęcie i prostopadła do wchodząccego z drugiej linii kolegi. Miewa przebłyski, bardzo dobry w defensywie, wynika to z jego agresjii i nieprzyjemnego dla rywala stylu gra. Bardzo dużo błędów technicznych, widać, że miewa problem z poprawnym ustawieniem i poruszaniem się. Lewa noga, dynamiczny i chętny do ofensywnych akcji. Brak mu inteligencji boiskowej, nie wybiera kreatywnych rozwiązań. Warto jednak zwrócić uwagę na zaangażowanie, ""bycie w gotowości"", nie zawiesza się",
,,60f5f2b7b6495f0017e2505f,,6137d397355196702440a3aa,4,,50,6137d429dbfe2f47acea0b35,611bf1f6fe16ff48a850e2ac,CAM,2,15,"niezle panowanie nad piłką, dwa zagrania przyspieszające akcje ofensywną, poza tym dużo podań wszerz i w tył, nie wniósł nic ponad, zmieniony jako pierwszy ze środkowych pomocników",
,,60f5f2b7b6495f0017e2505f,,6137d397355196702440a3aa,4,,50,6137d428dbfe2f47acea0800,611bf1f6fe16ff48a850e2ac,F,2,30,"Niewiele da się o nim napisać, piłka bardzo rzadko docierała w jego strony. Widać, że bardzo dobry technicznie oraz mobilny. Mimo wszystko nie pokazywał się zbyt często do gry, dopiero gdy piłka była w obrębie 30m. Należy go jeszcze minimum raz zobaczyć w bardzie ofensywnym meczu",
,,6047f176c5d45231a400ef85,,6137d397355196702440a3ab,4,,75,60620ea60727700017d932da,60620e620727700017d932d9,LWB,3,22,"Dobry w ofensywie, fajny zwód do śrdoka na prawą noge. Gra na lewym wahadle, a jest prawonożny mimo to nie ma problemów z lewą nogą. Trochę kuleje u niego gra w defenyswie. Uważam, że lepiej sprawdziłyby się grając, jako typowy skrzydłowy",
,,6047f176c5d45231a400ef85,,6137d397355196702440a3ab,4,,25,609131fd6eb34f0017f57438,60620e620727700017d932d9,CBR,1,5,"Bardzo dużo błędów, niedokładnych podań",
,,6047f176c5d45231a400ef85,,6137d397355196702440a3ab,4,,75,6137d428dbfe2f47acea088e,605a180fbba0ab0017ed02e6,CB,3,4,Dużo wygranych pojedynków z napastnikiem. Dobra gra na wyprzedzenie. Jak na środkowego obrońce dosyć szybki. Dobra asekuracja,
,,6047f176c5d45231a400ef85,,6137d397355196702440a3ab,4,,50,6137d429dbfe2f47acea0af9,605a180fbba0ab0017ed02e6,RW,2,18,Dobrze ułożona lewa noga. Potrafi fajnie pograć na małej przestzreni. Trochę słaba decyzyjność. Szybko opadł z sił. Mimo młodego wieku zaprezentował się dobrze,
,,6047f176c5d45231a400ef85,,6137d397355196702440a3ab,4,,25,6137d428dbfe2f47acea0885,605a180fbba0ab0017ed02e6,CB,1,19,"Bardzo statystczny, był spóźniony w wielu interwencjach. Nie wychodził za napastnikiem przez co te mógł się swobodnie obracać w kierunku bramki.",
,,6047f176c5d45231a400ef7b,,6137d397355196702440a3ac,4,,50,6137d429dbfe2f47acea0994,611bf1f6fe16ff48a850e2bd,RB,2,8,"ruchliwy, dobre operowanie piłką",
,,6047f176c5d45231a400ef7b,,6137d397355196702440a3ac,4,,75,6137d429dbfe2f47acea08f6,611bf1f6fe16ff48a850e2bd,CB,3,14,"potrafi zagrać między linie nawet do napastnika, raz poszedł ładnie na wyprzedzenie i poszedł za akcją do końca, wprowadza na spokoju-głowa w górze. W obronie w pojedynkach raczej nie daje sie ograc. Nie zawsze idzie na plecy napastnik, zabezpieczając przestrzeń za plecami",
,,6047f176c5d45231a400ef7b,,6137d397355196702440a3ac,4,,50,6137d429dbfe2f47acea099c,611bf1f6fe16ff48a850e2bd,CB,2,16,nie zawsze zdecydowany w obronie ale piłkarsko dobry. Stara się wprowadzać dokładnym podaniem. Natomiast przy straconej bramce niepotrzebnie chciał utrzymać piłkę w boisku dokładnym wyjściem a sytuacja była to wyjaśnienia wybiciem piłki w aut.,
,,6047f176c5d45231a400ef7b,,6137d397355196702440a3ac,4,,75,6137d429dbfe2f47acea0a5f,611bf1f6fe16ff48a850e2bd,RM/LM,3,3,Dobrze posługuje się dwoma nogami. Szybki i dobrze operuje pilką. W jednej z akcji dobre złamanie do środka i super piłka prostopadła,
,,6047f176c5d45231a400ef7b,,6137d397355196702440a3ac,4,,50,6137d429dbfe2f47acea09fc,611bf1f6fe16ff48a850e2bd,RM/LM,2,4,"Szybki, odwazny w grze. Nie boi się dryblingu ale w tym meczu zbyt często tracił piłkę.",
,,6047f176c5d45231a400ef7b,,6137d397355196702440a3ac,4,,50,6137d428dbfe2f47acea07eb,6115315f63870a0017cd4eae,CB,2,23,"Widac już u niego ogranie na tym poziomie. W tym meczu pierwsza połowa w środku pomocy, druga na środku obrony. Dobre czytanie gry i niezły w pojedynkach 1v1 w górze. Trochę mało mobilny i problemy ze zwrotnością.",
,,6047f176c5d45231a400ef7b,,6137d397355196702440a3ac,4,,50,6137d428dbfe2f47acea085a,6115315f63870a0017cd4eae,RM,2,7,Dobry drybling ale w tym meczu mało aktywny.,
,,6047f176c5d45231a400ef7b,,6137d397355196702440a3ac,4,,50,61153ac663870a0017cd4eb1,6115315f63870a0017cd4eae,F,2,9,Potrafi utrzymać piłkę tyłem do gry ale mało aktywny. W obronie slabo nastawiony na odbiór.,
,,6047f176c5d45231a400ef87,,6137d397355196702440a3ad,4,,75,6137d429dbfe2f47acea08fa,606ca8c685fe7b001700ff0a,CM/CAM,3,10,Najlepszy zawodnik na boisku i lider Zagłębia. Bardzo dobra czutka i przegląd pola. Reguluje tempo gry i daje niekonwencjonalne piłki. Szybki i często skanuje przestrzeń. 2 bramki strzelił (1 po indywidualnej akcji z własnej połowy a 2 z karnego),
,,6047f176c5d45231a400ef87,,6137d397355196702440a3ad,4,,50,6137d429dbfe2f47acea092c,6083e7a3ea008800175f70fd,CM,2,20,"Bardzo dobra technika użytkowa. Dobre przyjęcie piłki, dużo piłek kluczowych. Ważna postać w Lechii, ale w drugiej połowie trochę zgasł.",
,,6047f176c5d45231a400ef87,,6137d397355196702440a3ad,4,,50,6137d429dbfe2f47acea09c8,606ca8c685fe7b001700ff0a,F,2,9,"Niemożliwy talent. Rocznik 2005, a nie widać po nim młodego wieku. Chłodna głowa przy bramce w ostatniej minucie. Szedł od połowy sam na sam, ominął bramkarza i do pustej wsadził. Warty uwagi! Potwierdzam, widziałem go w tamtym sezonie - Rafał Stryczek",
,,6047f176c5d45231a400ef86,,6137d397355196702440a3ae,4,,25,6137d428dbfe2f47acea084d,611bf1f6fe16ff48a850e2ab,CB,1,24,Niedokładne długie piłki bez presji. Bezpieczne wprowadzenia do najbliższego. Słabe technicznie podania pod nogi obrońców. Dobry transfer AO,
,,6047f176c5d45231a400ef86,,6137d397355196702440a3ae,4,,50,6137d429dbfe2f47acea092d,611bf1f6fe16ff48a850e2ad,CM,2,19,Niedokładnie na 1 kontakt. Atakuje na raz. Niezły w małej grze. Dobra technika. Przyjęcie kierunkowe. Dużo podłączeń ofensywnych. Szuka piłek do przodu na sile,
,,6047f176c5d45231a400ef86,,6137d397355196702440a3ae,4,,50,6137d429dbfe2f47acea0b8e,611bf1f6fe16ff48a850e2ad,LB,2,5,"Dynamiczny. Wolny powrót, odpuszcza. Szuka gry, nie wybija. Przyjęcie kierunkowe, potrafi wygrać pojedynek biegowy. 1:12:00 super podłączenie w polu karnym",
,,6047f176c5d45231a400ef86,,6137d397355196702440a3ae,4,,25,6137d428dbfe2f47acea089b,611bf1f6fe16ff48a850e2ad,CB,1,6,Wielki koń. Niedokładny. Idzie na raz,
,,6047f176c5d45231a400ef86,,6137d397355196702440a3ae,4,,50,6137d428dbfe2f47acea08cf,611bf1f6fe16ff48a850e2ad,CM/CAM,2,21,Ruchliwy. Dobre miękkie dośrodkowanie. Brakuje dokładności. Jednostajny,
,,6047f176c5d45231a400ef86,,6137d397355196702440a3ae,4,,75,6137d429dbfe2f47acea093c,611bf1f6fe16ff48a850e2ad,F,3,22,"Potrafi zastawić i utrzymać w trudnej sytuacji. Szybki, przebojowy. Akcja z 12’, przebił się od połowy sam i zakończył strzałem. Potrafi się uwolnić przyjęciem tyłem do bramki. Dobre panowanie nad piłką",
,,6047f176c5d45231a400ef86,,6137d397355196702440a3af,4,,50,6137d428dbfe2f47acea0792,611bf1f6fe16ff48a850e2ae,CB,2,5,"Dobra długa piłka. Dobry timing do głowy. Nieustępliwy. Dobra technika, obie nogi. W drugiej połowie ŚPD. Podłączenia ofensywne, brak pewności wykończenia. Brak pewności w wprowadzaniu, zamyka się",
,,6047f176c5d45231a400ef86,,6137d397355196702440a3af,4,,50,6137d429dbfe2f47acea0b79,611bf1f6fe16ff48a850e2ae,DM,2,6,"Waleczny. Dobra asekuracja. Potrafi utrzymać i wyjść z opresji, szuka gry do przodu. Robi kołeczka",
,,6047f176c5d45231a400ef86,,6137d397355196702440a3af,4,,50,6137d429dbfe2f47acea0a09,611bf1f6fe16ff48a850e2ae,LW,2,11,Dynamiczny. Przebojowy i waleczny. Dobry transfer AO. Silny,
,,6047f176c5d45231a400ef86,,6137d397355196702440a3af,4,,50,6137d429dbfe2f47acea0b63,611bf1f6fe16ff48a850e2ae,CB,2,2,Agresywny doskok. Wychodzi za N. Dynamiczny i szybki. Szuka gry. Brak pewności pod presją,
,,6047f176c5d45231a400ef86,,6137d397355196702440a3af,4,,50,611ac320de63c70017e04787,6069a398e40eb400173fb918,CAM,2,11,Niezła technika i kontrola nad piłką. Niezły timing do głowy. Niezły drybling,
,,6047f176c5d45231a400ef86,,6137d397355196702440a3af,4,,50,6069a70be40eb400173fb919,6069a398e40eb400173fb918,CB,2,5,Wielki. Czysty odbiór. Kultura gry. Idzie na raz,
,,6047f176c5d45231a400ef86,,6137d397355196702440a3af,4,,25,606b600436819c0017b655b3,6069a398e40eb400173fb918,CM,1,15,Dobrze bije SFG. Niedokładny w prostych piłkach,
,,6047f176c5d45231a400ef86,,6137d397355196702440a3af,4,,50,6137d429dbfe2f47acea0bff,6069a398e40eb400173fb918,LW,2,66,Dynamiczny na pierwszych metrach. Niezła technika,
,,6052756a53e2f337408e0f92,,6137d397355196702440a3b0,4,,50,6137d428dbfe2f47acea0835,611bf1f6fe16ff48a850e2ce,CB,2,3,"Strzał na bramkę, stał na długim słupku, celny, lecz wprost w ręce bramkarza. Stracił krycie i koncetrację w 2 minucie. Obwiniał niepotrzebnie bocznego obrońcy. Przytrzymuję ręką przeciwnika we własnym polu karnym. Wybicie ma rzut rożny zamiast na aut. Nie ryzykuje, wybija za linię. Czekał na kozioł piłki. w drugiej połowie więcej dłuższych podań do przodu. Zostawił bez krycia, piłka opadła za niego padł strzał (obroniony), nie zareagował również przy dobitce. Otrzymał żółtą za opóźnianie gry. MIał udział przy stracie również 2 bramki - wybił piłkę do góry w obrębie pola bramkarza co skończyło się strzałem z główki i stratą bramki.",
,,6052756a53e2f337408e0f92,,6137d397355196702440a3b0,4,,50,6137d428dbfe2f47acea0829,611bf1f6fe16ff48a850e2ce,CB,2,4,"Próba zagrania długiej piłki na skrzydło (powatarzalne). Dobre ustawienie i przejęcie. Podanie utrzymujące głównie między obrońcami, lecz bierze większą odpowiedzialność niż kolega z duetu, ale zalicza kilka niecelenych podań do przodu, co jeste niedopuszczalne. Kiks, doprowadziło do strzału na bramkę. Nie trafił czyto w piłkę. W polu ma trudność ustawienia sobie przeciwnika",
,,6052756a53e2f337408e0f92,,6137d397355196702440a3b0,4,,50,6137d428dbfe2f47acea07af,611bf1f6fe16ff48a850e2ce,GK,2,1,"Intuicyjna obrona nogami strzału po ziemi, dalekie, mocne wybicia z nogi, stanął w obronie kolegi z drużyny, otrzymał żółtką kartkę za odepchnięcie. Pewny chwyt oraz dobry refleks. Przy stracie bramki był bez szans, przy dobitce. Przy drugim golu mógł się zachować lepiej, został lekko przyblokowany ale nie złapał dobrze piłkę co skończyło się strzałem z główki. Mógł próbować ją wypiąstkować w tej sytuacji",
,,6052756a53e2f337408e0f92,,6137d397355196702440a3b0,4,,50,6137d429dbfe2f47acea0a05,611bf1f6fe16ff48a850e2ce,F,2,11,"Wchodzi w 35 minucie. Dobre ustawienie i przejęcie piłki, z której miała być kontra. Gol po paru minutach, która była pokłosiem tego przejęcia. Inteligetne wejście w drugie tempo gdzie było dużo miejsca. Kacper atakuje przeciwnika brzydko od tyłu za co otrzymał żółtą kartkę.  Dobre przyjęcie, odwrócenie się i rozegranie na wolne pole, po czym doszło do faulu i rzut katny. Pewnie poszedł po piłkę Kacper i sam zdecydował o wykonywaniu karnego - gol.  Głowa w górze przy ruchu z piłką. Próby wysokiego i szybkiego doskoku w celu odbioru.  Po 55 minucie praktycznie niewidoczny.  Zawodnik obserwowany we wcześniejszych sezonach, polecany do różnych drużyn jako wielki talent i objawienie polskiej piłki w wykonaniu dolnośląskim. Poprzedni sezon miał bardzo nieudany, wrócił po kontuzji. W tym sezonie ma okazje się odbudować na poziomie III ligi. Wydaje się, że warto obserwować tego gracza bo posiada doświadczenie w meczach o stawkę, technikę, dobrze ułożoną nogę- jeśli dostanie zaufanie od członków drużyny i zbuduje dobrą strefę mentalną będzie mocnym graczem lisem pola karnego nie do zatrzymania. Stąd ocena 2, pomimo 2 bramek.",
,,6052756a53e2f337408e0f92,,6137d397355196702440a3b0,4,,75,6137d429dbfe2f47acea09bf,611bf1f6fe16ff48a850e2ce,F/W,3,32,"Ustawnienie bliżej prawej linii bocznej, dobre rozegranie i wyposzczenie piłki na bok, wejście 1vs2 - nie boi się wejść między dwóch przeciwników i jest to powtarzalne, dobre ustawienie i pokazanie się do gry, strzał -zablokowany. Dobre utrzymanie się przy piłce, minięcie przeciwnika, rozrzucenie na skrzydło.  Wymiana pozycji w ofensywie. Po stracie próba odbioru od razu.  Próba zagrania mocnego podania po ziemi między obrońców. Uraz mięśniowy w 33 minucie zszedł z powodu kontuzji mięśniowej. Możliwe, że od paru minut grał z nią.  Dobra forma 5 meczy, 3 bramki do tej pory.",
,,6052756a53e2f337408e0f92,,6137d397355196702440a3b0,4,,50,6137d429dbfe2f47acea0bb0,611bf1f6fe16ff48a850e2ce,DM/CM,2,6,"Patrzy się gdzie leci piłka podczas pojedynku w powietrzu , grał zbyt krótko - 5minut",
,,6047f176c5d45231a400ef7b,,612a198c7430a90018fdfc2a,4,,50,6137d428dbfe2f47acea08d5,6075ace75b6e5a0017c40ae2,RB,2,44,"solidny, rzadko dał się ograć, w pojedynkach 1v1 zdecydowany, możliwe że zbyt wolny",
,,6047f176c5d45231a400ef7b,,612a198c7430a90018fdfc2a,4,,50,6137d429dbfe2f47acea09e5,6075ace75b6e5a0017c40ae2,CB,2,17,"w obronie solidny, starał sie wprowadzac piłkę dokładnym podaniem",
,,6047f176c5d45231a400ef7b,,612a198c7430a90018fdfc2a,4,,75,6137d428dbfe2f47acea07d4,6075ace75b6e5a0017c40ae2,CB,3,32,"wysoki, musi popracować nad koordynacją, dobry timing ataku na przeciwnika przy wyskoku z lini obrony, nie panikuje z piłką",
,,6047f176c5d45231a400ef7b,,612a198c7430a90018fdfc2a,4,,75,6137d429dbfe2f47acea0901,6075ace75b6e5a0017c40ae2,RM,3,11,"wysoki, silny, dość szybki i z niezłym ciągiem na bramkę, dobre dogranie w pole karne przy bramce, potrafił też zagrać kombinacyjnie, zdyscyplinowany w obronie,",
,,6047f176c5d45231a400ef7b,,612a198c7430a90018fdfc2a,4,,50,611b9daae286510017a01d27,6075ace75b6e5a0017c40ae2,CM,2,88,"bardzo ruchliwy z dobrą techniką, waleczny",
,,6047f176c5d45231a400ef7b,,612a198c7430a90018fdfc2a,4,,50,6137d429dbfe2f47acea0ae3,6075ace75b6e5a0017c40ae2,RM/LM,2,15,"pracowity w obronie, bramka(spokojne wykończenie akcji), często wchodził w linie ataku ale trochę mało aktywny",
,,6047f176c5d45231a400ef7b,,612a198c7430a90018fdfc2a,4,,75,6137d428dbfe2f47acea08cc,6075ace75b6e5a0017c40ae2,CAM/F,3,77,"inteligentny w grze zawodnik, podejmujący dobre decyzje kiedy zagrać a kiedy prowadzić piłke, asytsa przy bramce dobrze strącając piłkę pietą pokazuje że dużo widzi na boisku",
,,6047f176c5d45231a400ef7b,,612a198c7430a90018fdfc2a,4,,75,6137d428dbfe2f47acea0894,608c59ccf16ff70017cfecd5,CB,3,14,"twardy i zdecydowany w pojednykch, proste ale skuteczne rozegranie, zdarzyło się że po przechwycie wprowadził piłkę dryblingiem na połowę przeciwnika",
,,6047f176c5d45231a400ef7b,,612a198c7430a90018fdfc2a,4,,75,6137d429dbfe2f47acea09bb,608c59ccf16ff70017cfecd5,RM/LM,3,20,"szybki, z dobrym odejściem z piłką, dobre przyjęcie kierunkowe od razu do biegu, ładna bramka po po zejściu do środka-->zagraniu na ściane-->przyjęciu i szybkim uderzeniu zza pola karnego, trochę za dużo strat",
,,610d7f86c90348001715e2b8,,6137d397355196702440a3b2,4,,75,6137d429dbfe2f47acea0a1d,604e56756587330017697251,RB,3,8,"dynamiczny, bardzo dobre wprowadzenie piłki prowadzeniem i podaniem, szybko operuje piłką, robi przewagę w OF.",
,,610d7f86c90348001715e2b8,,6137d397355196702440a3b2,4,,75,6137d429dbfe2f47acea0bdd,606b4d9da2661f0017c67ee8,F,3,11,"bardzo silny, często szuka strzału w dogodnej sytuacji, bardzo dobra gra tyłem do bramki, cały mecz aktywny, gol na 2:0",
,,610d7f86c90348001715e2b8,,6137d397355196702440a3b2,4,,50,6137d429dbfe2f47acea09e1,604e56756587330017697251,CB,2,24,"pewny występ dowodził linią def, groźny przy sfg, asekuruje boczne strefy, gra na wyprzedzenie, wprowadzenie do poprawy",
,,610d7f86c90348001715e2b8,,6137d397355196702440a3b2,4,,50,6137d429dbfe2f47acea096c,604e56756587330017697251,DM,2,71,"bezpieczna i szybka gra 1-2 kontakty, czasami ryzykownie przetrzymywał piłkę na swojej połowie, dobrze się ustawia w strefie(nie opuszcza centrum), tech. ++, gra na wyprz. w def,",
,,610d7f86c90348001715e2b8,,6137d397355196702440a3b2,4,,50,6137d429dbfe2f47acea0b7b,606b4d9da2661f0017c67ee8,RW,2,6,"szybki, mało pojedynków 1v1, dobre zamknięcie akcji i gol",
,,610d7f86c90348001715e2b8,,6137d397355196702440a3b2,4,,75,6137d429dbfe2f47acea09ba,604e56756587330017697251,CAM,3,19,"główna siła ofensywna Stali, dobry tech, lubi grę kombinacyjną, bierze na siebie ciężar akcji, dużo pojedynków, stwarza przewagę i podaniem i prowadzeniem",
,,610d7f86c90348001715e2b8,,6137d397355196702440a3b2,4,,50,6137d429dbfe2f47acea0918,606b4d9da2661f0017c67ee8,RM/LM,2,11,"często łamie akcje do środka, nie traci piłek, krótkie prowadzenie piłki, dynamiczny, aktywny w odbiorze++, 1v1++,",
,,610d7f86c90348001715e2b8,,6137d397355196702440a3b2,4,,50,6137d428dbfe2f47acea086a,606b4d9da2661f0017c67ee8,DM,2,7,"gra 1-2 kontakty, bez zbędnego prowadzenia, bardzo dobre war.fiz, dowodzi w środku",
,,610d7f86c90348001715e2b8,,6137d397355196702440a3b2,4,,50,6137d428dbfe2f47acea08ab,606b4d9da2661f0017c67ee8,F,2,9,"aktywny od początku (cofał się po piłkę), szuka piłek prostopadłych, średnia gra tyłem do bramki, schodzi w boczne sektory",
,,6047f176c5d45231a400ef86,,6137d397355196702440a3b3,4,,50,6137d428dbfe2f47acea07a6,611bf1f6fe16ff48a850e2b1,CB,2,14,"Dobre warunki, niezła długa piłka. Dobry timing do głowy. Mało zwrotny. Dużo lagi do przodu. Daje się przepchnąć, przegrywa pozycję",
,,6047f176c5d45231a400ef86,,6137d397355196702440a3b3,4,,75,6137d429dbfe2f47acea095c,611bf1f6fe16ff48a850e2b1,F,3,9,"18’ super przyjęcie i przyspieszenie. Dobre warunki fizyczne, wysoki i silny. Niezły technicznie. Radzi sobie z obrońcą na plecach. Szuka wolnych stref, zbiega do boku. Schodzi do boku, niezle centry w pole karne. Przebojowy. Agresywnie atakuje piłkę. Presuje obrońców, pracuje w obronie",
,,6047f176c5d45231a400ef86,,6137d397355196702440a3b3,4,,50,6137d429dbfe2f47acea0908,611bf1f6fe16ff48a850e2b1,LB,2,2,"Szybki, niski. Dobry powrót. Bierny w defensywie. Idzie na raz",
,,6047f176c5d45231a400ef86,,6137d397355196702440a3b3,4,,75,6137d429dbfe2f47acea0933,611bf1f6fe16ff48a850e2b1,DM/CM,3,17,"Wybiegany, agresywny doskok. Pod grą. Dobrze panuje nad piłką, kołeczka. Niezła asekuracja. Dobra zmiana strony długim podaniem. Nie boi się starć",
,,6047f176c5d45231a400ef86,,6137d397355196702440a3b3,4,,25,6137d428dbfe2f47acea085b,611bf1f6fe16ff48a850e2b1,CB,1,3,"Nieustępliwy. Nie patyczkuje się, sporo wybić. Mało zwrotny",
,,6047f176c5d45231a400ef86,,6137d397355196702440a3b3,4,,50,605ae1dd0e7ed900173af25b,605ae1a30e7ed900173af25a,CM,2,8,"Dobra technika, krótko prowadzi piłkę. Gra za dużo indywidualnie, nonszalancko. Bierze na siebie, dobry balans. Dyryguje. Spaceruje, bierny w grze bez piłki",
,,6047f176c5d45231a400ef86,,6137d397355196702440a3b3,4,,75,611c0ee2f107c90017265ae9,605ae1a30e7ed900173af25a,RB,3,2,"Waleczny. Bardzo aktywny. Dużo podłączeń ofensywnych. Potrafi zastawić, utrzymać pod presją. Szuka zejść do środka. Niepotrzebnie bierze się za rozgrywanie. Napędza, potrafi wygrać 1 na 1. Przebojowy. Super transfer AO po stracie",
,,6047f176c5d45231a400ef86,,6137d397355196702440a3b3,4,,50,6137d429dbfe2f47acea0b9c,605ae1a30e7ed900173af25a,CB,2,4,Dobrze operuje piłką. Mało konkretny w defensywie,
,,6047f176c5d45231a400ef86,,6137d397355196702440a3b3,4,,50,6137d429dbfe2f47acea0b32,605ae1a30e7ed900173af25a,LB,2,3,Dobre warunki fizyczne. Wybiegany,
,,6047f176c5d45231a400ef86,,6137d397355196702440a3b3,4,,50,6137d429dbfe2f47acea090b,605ae1a30e7ed900173af25a,RM,2,7,Pracowity. Dobrze wyszkolony. Kiepska centra,
,,6047f176c5d45231a400ef86,,6137d397355196702440a3b3,4,,50,6137d429dbfe2f47acea0a01,605ae1a30e7ed900173af25a,CM/CAM,2,10,"Techniczny, szuka prostopadłych. Super 1 na 1, potrafi minąć. Na nim karny. Inteligentny, dużo widzi. Napędza. Szuka na sile otwierających piłek",
,,6047f176c5d45231a400ef86,,6137d397355196702440a3b3,4,,25,6137d429dbfe2f47acea0abd,605ae1a30e7ed900173af25a,LM,1,11,"Podania do najbliższego. Szybki i dynamiczny, niezła technika. SFG nie dochodzą",
,,6047f176c5d45231a400ef86,,6137d397355196702440a3b3,4,,50,6137d429dbfe2f47acea0b87,605ae1a30e7ed900173af25a,F,2,9,"Dobre warunki fizyczne. Braki technicznie, nie radzi sobie z trudniejszymi piłkami. Silny, potrafi wygrać pozycję",
,,6047f176c5d45231a400ef76,,6137d397355196702440a3b4,4,,50,6137d429dbfe2f47acea095c,611bf1f6fe16ff48a850e2b1,F,2,9,"Mało obecny w rozegraniu, walczy z obrońcami przez cały mecz. Dobra zastawka. Śwetnie wykończył akcję szczupakiem po rzucie roznym na 4-3 w 90'. Niezły technicznie, dobre warunki fizyczne.",
