__v,_id,author,club,country,createdAt,createdByUserWithRole,firstName,footed,height,isPublic,isSeededFromPlaymakerDb,lastName,lnpID,lnpProfileURL,minut90ProfileURL,position,transfermarktProfileURL,updatedAt,weight,yearOfBirth
,,,,PL,,,Jakub,,,FAŁSZ,PRAWDA,Rejniak,,,,CM,https://www.transfermarkt.pl/jakub-rejniak/profil/spieler/870274,,,2004
,,,,PL,,,Dawid,R,179,FAŁSZ,PRAWDA,Radomski,,,,DM,https://www.transfermarkt.pl/dawid-radomski/profil/spieler/240562,,,1994
,,,,PL,,,Milosz,,,FAŁSZ,PRAWDA,Wachon,,,,DM,https://www.transfermarkt.pl/milosz-wachon/profil/spieler/870275,,,2002
,,,,PL,,,Milosz,R,174,FAŁSZ,PRAWDA,Brylewski,,,,DM,https://www.transfermarkt.pl/milosz-brylewski/profil/spieler/450315,,,1996
,,,,PL,,,Szymon,R,,FAŁSZ,PRAWDA,Klimacki,,,,DM,https://www.transfermarkt.pl/szymon-klimacki/profil/spieler/798383,,,2001
,,,,PL,,,Tomasz,R,185,FAŁSZ,PRAWDA,Bzdega,,,,CM,https://www.transfermarkt.pl/tomasz-bzdega/profil/spieler/69211,,,1985
,,,,PL,,,Filip,R,180,FAŁSZ,PRAWDA,Fiborek,,,,CM,https://www.transfermarkt.pl/filip-fiborek/profil/spieler/529524,,,2000
,,,,PL,,,Jakub,R,,FAŁSZ,PRAWDA,Ziola,,,,RM,https://www.transfermarkt.pl/jakub-ziola/profil/spieler/872478,,,2003
,,,,PL,,,Nikodem,,,FAŁSZ,PRAWDA,Szocinski,,,,RM,https://www.transfermarkt.pl/nikodem-szocinski/profil/spieler/798386,,,2003
,,,,PL,,,Krzysztof,R,171,FAŁSZ,PRAWDA,Wolkiewicz,,,,LM,https://www.transfermarkt.pl/krzysztof-wolkiewicz/profil/spieler/129969,,,1991
,,,,PL,,,Hubert,R,,FAŁSZ,PRAWDA,Walerjanczyk,,,,CAM,https://www.transfermarkt.pl/hubert-walerjanczyk/profil/spieler/699936,,,2002
,,,,PL,,,Jan,R,,FAŁSZ,PRAWDA,Karski,,,,CAM,https://www.transfermarkt.pl/jan-karski/profil/spieler/872477,,,2001
,,,,PL,,,Jakub,R,,FAŁSZ,PRAWDA,Hoffmann,,,,F/W,https://www.transfermarkt.pl/jakub-hoffmann/profil/spieler/608620,,,1999
,,,,PL,,,Mieszko,,,FAŁSZ,PRAWDA,Sawicki,,,,F/W,https://www.transfermarkt.pl/mieszko-sawicki/profil/spieler/798388,,,2004
,,,,PL,,,Tomasz,,,FAŁSZ,PRAWDA,Kazmierczak,,,,F,https://www.transfermarkt.pl/tomasz-kazmierczak/profil/spieler/595274,,,1998
,,,,PL,,,Kacper,R,,FAŁSZ,PRAWDA,Zimmer,,,,F,https://www.transfermarkt.pl/kacper-zimmer/profil/spieler/702757,,,2002
,,,,PL,,,Nikodem,,186,FAŁSZ,PRAWDA,Matuszak,,,,F,https://www.transfermarkt.pl/nikodem-matuszak/profil/spieler/798381,,,2003
,,,,UA,,,Kyrylo,,190,FAŁSZ,PRAWDA,Vanyukov,,,,GK,https://www.transfermarkt.pl/kyrylo-vanyukov/profil/spieler/392097,,,1994
,,,,PL,,,Jakub,,,FAŁSZ,PRAWDA,Radwanski,,,,GK,https://www.transfermarkt.pl/jakub-radwanski/profil/spieler/822024,,,2005
,,,,PL,,,Ksawery,,,FAŁSZ,PRAWDA,Szymczak,,,,GK,https://www.transfermarkt.pl/ksawery-szymczak/profil/spieler/870259,,,2002
,,,,PL,,,Andrzej,,,FAŁSZ,PRAWDA,Gorski,,,,CB,https://www.transfermarkt.pl/andrzej-gorski/profil/spieler/525205,,,1995
,,,,PL,,,Filip,,,FAŁSZ,PRAWDA,Stozek,,,,CB,https://www.transfermarkt.pl/filip-stozek/profil/spieler/662384,,,2000
,,,,PL,,,Bartosz,,190,FAŁSZ,PRAWDA,Zakrzewski,,,,CB,https://www.transfermarkt.pl/bartosz-zakrzewski/profil/spieler/348187,,,1998
,,,,PL,,,Jakub,R,,FAŁSZ,PRAWDA,Plucinski,,,,CB,https://www.transfermarkt.pl/jakub-plucinski/profil/spieler/798217,,,2003
,,,,PL,,,Damian,L,178,FAŁSZ,PRAWDA,Scibiorek,,,,LB,https://www.transfermarkt.pl/damian-scibiorek/profil/spieler/385054,,,1998
,,,,PL,,,Emil,,181,FAŁSZ,PRAWDA,Wiecek,,,,CM,https://www.transfermarkt.pl/emil-wiecek/profil/spieler/606241,,,1996
,,,,PL,,,Fabian,,,FAŁSZ,PRAWDA,Sieradzki,,,,CM,https://www.transfermarkt.pl/fabian-sieradzki/profil/spieler/798216,,,2004
,,,,UA,,,Danylo,,,FAŁSZ,PRAWDA,Demyanenko,,,,CM,https://www.transfermarkt.pl/danylo-demyanenko/profil/spieler/911475,,,2001
,,,,PL,,,Tomasz,,,FAŁSZ,PRAWDA,Slowinski,,,,CM,https://www.transfermarkt.pl/tomasz-slowinski/profil/spieler/751048,,,2003
,,,,PL,,,Aleks,,172,FAŁSZ,PRAWDA,Sieradzki,,,,CM,https://www.transfermarkt.pl/aleks-sieradzki/profil/spieler/392808,,,1997
,,,,PL,,,Kacper,,180,FAŁSZ,PRAWDA,Babacz,,,,F,https://www.transfermarkt.pl/kacper-babacz/profil/spieler/836958,,,2004
,,,606c795b1302fd0017b69156,PL,,,Aleksander,R,187,FAŁSZ,PRAWDA,Sobczak,,,,GK,https://www.transfermarkt.pl/aleksander-sobczak/profil/spieler/798312,,,2003
,,,606c795b1302fd0017b69156,PL,,,Olgierd,,,FAŁSZ,PRAWDA,Paska,,,,GK,https://www.transfermarkt.pl/olgierd-paska/profil/spieler/831093,,,2004
,,,606c795b1302fd0017b69156,PL,,,Kacper,,190,FAŁSZ,PRAWDA,Gajdemski,,,,GK,https://www.transfermarkt.pl/kacper-gajdemski/profil/spieler/447242,,,1998
,,,606c795b1302fd0017b69156,PL,,,Patryk,,187,FAŁSZ,PRAWDA,Brzozowski,,,,GK,https://www.transfermarkt.pl/patryk-brzozowski/profil/spieler/375676,,,1997
,,,606c795b1302fd0017b69156,PL,,,Maciej,,,FAŁSZ,PRAWDA,Paprocki,,,,CB,https://www.transfermarkt.pl/maciej-paprocki/profil/spieler/531479,,,2000
,,,606c795b1302fd0017b69156,PL,,,Mateusz,,,FAŁSZ,PRAWDA,Palej,,,,CB,https://www.transfermarkt.pl/mateusz-palej/profil/spieler/808661,,,2002
,,,606c795b1302fd0017b69156,PL,,,Adam,,,FAŁSZ,PRAWDA,Dyczewski,,,,CB,https://www.transfermarkt.pl/adam-dyczewski/profil/spieler/872426,,,2004
,,,606c795b1302fd0017b69156,PL,,,Jakub,,,FAŁSZ,PRAWDA,Dymitrowski,,,,CB,https://www.transfermarkt.pl/jakub-dymitrowski/profil/spieler/797967,,,2001
,,,606c795b1302fd0017b69156,PT,,,Martin,R,174,FAŁSZ,PRAWDA,Trigo,,,,RB,https://www.transfermarkt.pl/martin-trigo/profil/spieler/797991,,,2001
,,,606c795b1302fd0017b69156,PL,,,Oskar,R,173,FAŁSZ,PRAWDA,Klimkowicz,,,,RB,https://www.transfermarkt.pl/oskar-klimkowicz/profil/spieler/692003,,,1996
,,,606c795b1302fd0017b69156,PL,,,Dawid,,,FAŁSZ,PRAWDA,Drumlak,,,,CM,https://www.transfermarkt.pl/dawid-drumlak/profil/spieler/875455,,,2002
,,,606c795b1302fd0017b69156,PL,,,Konrad,,,FAŁSZ,PRAWDA,Data,,,,CM,https://www.transfermarkt.pl/konrad-data/profil/spieler/514805,,,1999
,,,606c795b1302fd0017b69156,PL,,,Michal,,,FAŁSZ,PRAWDA,Roszczyk,,,,DM,https://www.transfermarkt.pl/michal-roszczyk/profil/spieler/797974,,,2003
,,,606c795b1302fd0017b69156,PL,,,Mateusz,,166,FAŁSZ,PRAWDA,Jakubiak,,,,DM,https://www.transfermarkt.pl/mateusz-jakubiak/profil/spieler/797968,,,1989
,,,606c795b1302fd0017b69156,PL,,,Michal,R,,FAŁSZ,PRAWDA,Grzeslo,,,,DM,https://www.transfermarkt.pl/michal-grzeslo/profil/spieler/799818,,,1999
,,,606c795b1302fd0017b69156,PL,,,Michal,,,FAŁSZ,PRAWDA,Korotkiewicz,,,,DM,https://www.transfermarkt.pl/michal-korotkiewicz/profil/spieler/797969,,,2001
,,,606c795b1302fd0017b69156,PL,,,Gracjan,,,FAŁSZ,PRAWDA,Korzec,,,,CM,https://www.transfermarkt.pl/gracjan-korzec/profil/spieler/798225,,,2004
,,,606c795b1302fd0017b69156,MX,,,Steve,R,181,FAŁSZ,PRAWDA,Ze,,,,CM,https://www.transfermarkt.pl/steve-endene-ze/profil/spieler/823456,,,2001
,,,606c795b1302fd0017b69156,PL,,,Dawid,L,,FAŁSZ,PRAWDA,Szala,,,,LM,https://www.transfermarkt.pl/dawid-szala/profil/spieler/797977,,,2003
,,,606c795b1302fd0017b69156,PL,,,Daniel,,,FAŁSZ,PRAWDA,Kowalczyk,,,,CAM,https://www.transfermarkt.pl/daniel-kowalczyk/profil/spieler/699965,,,2002
,,,606c795b1302fd0017b69156,PL,,,Bartlomiej,,,FAŁSZ,PRAWDA,Bialek,,,,CAM,https://www.transfermarkt.pl/bartlomiej-bialek/profil/spieler/797992,,,1999
,,,606c795b1302fd0017b69156,PL,,,Dominik,,,FAŁSZ,PRAWDA,Dabrowski,,,,F/W,https://www.transfermarkt.pl/dominik-dabrowski/profil/spieler/797966,,,2001
,,,606c795b1302fd0017b69156,PL,,,Natan,,,FAŁSZ,PRAWDA,Konik,,,,F/W,https://www.transfermarkt.pl/natan-konik/profil/spieler/705839,,,2002
,,,606c795b1302fd0017b69156,PL,,,Sebastian,,188,FAŁSZ,PRAWDA,Rudnik,,,,F,https://www.transfermarkt.pl/sebastian-rudnik/profil/spieler/698638,,,1990
,,,606c795b1302fd0017b69156,PL,,,Michal,,181,FAŁSZ,PRAWDA,Chyrek,,,,F,https://www.transfermarkt.pl/michal-chyrek/profil/spieler/455269,,,1996
,,,611bf1f6fe16ff48a850e2a8,PL,,,Piotr,R,186,FAŁSZ,PRAWDA,Ostrowski,,,,GK,https://www.transfermarkt.pl/piotr-ostrowski/profil/spieler/983150,,,2002
,,,611bf1f6fe16ff48a850e2a8,PL,,,Lukasz,R,199,FAŁSZ,PRAWDA,Stasiak,,,,F,https://www.transfermarkt.pl/lukasz-stasiak/profil/spieler/44071,,,1986
,,,,PL,,,Adrian,,195,FAŁSZ,PRAWDA,Hartleb,,,,GK,https://www.transfermarkt.pl/adrian-hartleb/profil/spieler/445729,,,1983
,,,,PL,,,Mariusz,R,197,FAŁSZ,PRAWDA,Rzepecki,,,,GK,https://www.transfermarkt.pl/mariusz-rzepecki/profil/spieler/29534,,,1984
,,,,PL,,,Adrian,,,FAŁSZ,PRAWDA,Pytlewski,,,,CB,https://www.transfermarkt.pl/adrian-pytlewski/profil/spieler/798108,,,2000
,,,,PL,,,Jakub,,,FAŁSZ,PRAWDA,Czyzewski,,,,CB,https://www.transfermarkt.pl/jakub-czyzewski/profil/spieler/570438,,,2000
,,,,PL,,,Daniel,,184,FAŁSZ,PRAWDA,Wojciechowski,,,,CB,https://www.transfermarkt.pl/daniel-wojciechowski/profil/spieler/268098,,,1988
,,,,PL,,,Krystian,R,,FAŁSZ,PRAWDA,Krauze,,,,CB,https://www.transfermarkt.pl/krystian-krauze/profil/spieler/606923,,,1994
,,,,PL,,,Bartosz,R,180,FAŁSZ,PRAWDA,Maciag,,,,LB,https://www.transfermarkt.pl/bartosz-maciag/profil/spieler/254966,,,1996
,,,,PL,,,Fabian,R,,FAŁSZ,PRAWDA,Walaszczyk,,,,RB,https://www.transfermarkt.pl/fabian-walaszczyk/profil/spieler/496251,,,1999
,,,,PL,,,Mateusz,R,182,FAŁSZ,PRAWDA,Bachleda,,,,RB,https://www.transfermarkt.pl/mateusz-bachleda/profil/spieler/570439,,,2000
,,,,PL,,,Daniel,R,180,FAŁSZ,PRAWDA,Chyla,,,,DM,https://www.transfermarkt.pl/daniel-chyla/profil/spieler/104208,,,1988
,,,,PL,,,Dawid,R,174,FAŁSZ,PRAWDA,Rybacki,,,,CAM,https://www.transfermarkt.pl/dawid-rybacki/profil/spieler/691448,,,2001
,,,,PL,,,Marcin,,,FAŁSZ,PRAWDA,Dubielewicz,,,,F,https://www.transfermarkt.pl/marcin-dubielewicz/profil/spieler/703911,,,2001
,,,,PL,,,Marcel,,,FAŁSZ,PRAWDA,Ziemann,,,,F/W,https://www.transfermarkt.pl/marcel-ziemann/profil/spieler/529420,,,2000
,,,,PL,,,Cezary,,,FAŁSZ,PRAWDA,Zalewski,,,,F,https://www.transfermarkt.pl/cezary-zalewski/profil/spieler/801938,,,2002
,,,607685b663f01a0017495606,PL,,,Patryk,,188,FAŁSZ,PRAWDA,Lagodzinski,,,,GK,https://www.transfermarkt.pl/patryk-lagodzinski/profil/spieler/491321,,,1995
,,,607685b663f01a0017495606,PL,,,Michal,R,181,FAŁSZ,PRAWDA,Gruszka,,,,CB,https://www.transfermarkt.pl/michal-gruszka/profil/spieler/690846,,,1994
,,,607685b663f01a0017495606,PL,,,Mikolaj,R,,FAŁSZ,PRAWDA,Ortyl,,,,RB,https://www.transfermarkt.pl/mikolaj-ortyl/profil/spieler/690859,,,2002
,,,607685b663f01a0017495606,PL,,,Lukasz,R,172,FAŁSZ,PRAWDA,Iskrzynski,,,,RB,https://www.transfermarkt.pl/lukasz-iskrzynski/profil/spieler/690847,,,1989
,,,607685b663f01a0017495606,PL,,,Mikolaj,,,FAŁSZ,PRAWDA,Krolczyk,,,,CM,https://www.transfermarkt.pl/mikolaj-krolczyk/profil/spieler/836944,,,2002
,,,607685b663f01a0017495606,PL,,,Mikolaj,,,FAŁSZ,PRAWDA,Strauchmann,,,,CM,https://www.transfermarkt.pl/mikolaj-strauchmann/profil/spieler/836945,,,2003
,,,607685b663f01a0017495606,PL,,,Mateusz,,,FAŁSZ,PRAWDA,Roclawski,,,,DM,https://www.transfermarkt.pl/mateusz-roclawski/profil/spieler/690842,,,1999
,,,607685b663f01a0017495606,PL,,,Mateusz,R,182,FAŁSZ,PRAWDA,Sporek,,,,CM,https://www.transfermarkt.pl/mateusz-sporek/profil/spieler/751009,,,1996
,,,607685b663f01a0017495606,PL,,,Wiktor,,,FAŁSZ,PRAWDA,Pawlak,,,,CM,https://www.transfermarkt.pl/wiktor-pawlak/profil/spieler/711647,,,2001
,,,607685b663f01a0017495606,PL,,,Mateusz,,,FAŁSZ,PRAWDA,Rozmarynowski,,,,RM,https://www.transfermarkt.pl/mateusz-rozmarynowski/profil/spieler/690857,,,2000
,,,607685b663f01a0017495606,PL,,,Gracjan,,,FAŁSZ,PRAWDA,Wysocki,,,,F,https://www.transfermarkt.pl/gracjan-wysocki/profil/spieler/836946,,,2002
,,,607685b663f01a0017495606,PL,,,Mikolaj,R,,FAŁSZ,PRAWDA,Dobrzykowski,,,,F/W,https://www.transfermarkt.pl/mikolaj-dobrzykowski/profil/spieler/697371,,,2000
,,,607685b663f01a0017495606,PL,,,Rafal,R,183,FAŁSZ,PRAWDA,Lesniewski,,,,F,https://www.transfermarkt.pl/rafal-lesniewski/profil/spieler/189570,,,1985
,,,607685b663f01a0017495606,PL,,,Jakub,R,,FAŁSZ,PRAWDA,Kubinski,,,,F,https://www.transfermarkt.pl/jakub-kubinski/profil/spieler/690849,,,1999
,,,604b416b6efc8900175b5774,PL,,,Daniel,R,187,FAŁSZ,PRAWDA,Kusztan,,,,GK,https://www.transfermarkt.pl/daniel-kusztan/profil/spieler/387243,,,1999
,,,604b416b6efc8900175b5774,PL,,,Lukasz,R,192,FAŁSZ,PRAWDA,Gadek,,,,GK,https://www.transfermarkt.pl/lukasz-gadek/profil/spieler/81227,,,1989
,,,604b416b6efc8900175b5774,PL,,,Wiktor,R,181,FAŁSZ,PRAWDA,Zaleski,,,,GK,https://www.transfermarkt.pl/wiktor-zaleski/profil/spieler/831106,,,2004
,,,604b416b6efc8900175b5774,PL,,,Mateusz,R,184,FAŁSZ,PRAWDA,Batkowski,,,,CB,https://www.transfermarkt.pl/mateusz-batkowski/profil/spieler/798240,,,1996
,,,604b416b6efc8900175b5774,PL,,,Michal,R,188,FAŁSZ,PRAWDA,Stasiak,,,,CB,https://www.transfermarkt.pl/michal-stasiak/profil/spieler/24521,,,1981
,,,604b416b6efc8900175b5774,PL,,,Dawid,R,186,FAŁSZ,PRAWDA,Siemko,,,,CB,https://www.transfermarkt.pl/dawid-siemko/profil/spieler/313531,,,1995
,,,604b416b6efc8900175b5774,PL,,,Adam,R,190,FAŁSZ,PRAWDA,Wiejkuc,,,,CB,https://www.transfermarkt.pl/adam-wiejkuc/profil/spieler/421327,,,1995
,,,604b416b6efc8900175b5774,PL,,,Blazej,R,188,FAŁSZ,PRAWDA,Jezierski,,,,CB,https://www.transfermarkt.pl/blazej-jezierski/profil/spieler/798242,,,2001
,,,604b416b6efc8900175b5774,PL,,,Mariusz,R,182,FAŁSZ,PRAWDA,Helt,,,,LB,https://www.transfermarkt.pl/mariusz-helt/profil/spieler/146114,,,1991
,,,604b416b6efc8900175b5774,UA,,,Dmytro,R,180,FAŁSZ,PRAWDA,Shevchuk,,,,DM,https://www.transfermarkt.pl/dmytro-shevchuk/profil/spieler/537836,,,1987
,,,604b416b6efc8900175b5774,PL,,,Jaroslaw,L,170,FAŁSZ,PRAWDA,Jozwiak,,,,DM,https://www.transfermarkt.pl/jaroslaw-jozwiak/profil/spieler/280914,,,1989
,,,604b416b6efc8900175b5774,PL,,,Kamil,R,183,FAŁSZ,PRAWDA,Pozniak,,,,CM,https://www.transfermarkt.pl/kamil-pozniak/profil/spieler/52232,,,1989
,,,604b416b6efc8900175b5774,PL,,,Filip,R,180,FAŁSZ,PRAWDA,Adamski,,,,CM,https://www.transfermarkt.pl/filip-adamski/profil/spieler/828290,,,2004
,,,604b416b6efc8900175b5774,PL,,,Dawid,R,187,FAŁSZ,PRAWDA,Adamski,,,,CM,https://www.transfermarkt.pl/dawid-adamski/profil/spieler/798239,,,2002
,,,604b416b6efc8900175b5774,DE,,,Michal,L,183,FAŁSZ,PRAWDA,Protasewicz,,,,LM,https://www.transfermarkt.pl/michal-protasewicz/profil/spieler/8526,,,1985
,,,604b416b6efc8900175b5774,PL,,,Jakub,R,183,FAŁSZ,PRAWDA,Scirka,,,,CAM,https://www.transfermarkt.pl/jakub-scirka/profil/spieler/898415,,,2003
,,,604b416b6efc8900175b5774,PL,,,Roman,R,177,FAŁSZ,PRAWDA,Dziuba,,,,CAM,https://www.transfermarkt.pl/roman-dziuba/profil/spieler/828291,,,2004
,,,604b416b6efc8900175b5774,PL,,,Jonatan,,,FAŁSZ,PRAWDA,Cackowski,,,,F/W,https://www.transfermarkt.pl/jonatan-cackowski/profil/spieler/836943,,,2002
,,,604b416b6efc8900175b5774,PL,,,Krystian,R,174,FAŁSZ,PRAWDA,Peda,,,,F/W,https://www.transfermarkt.pl/krystian-peda/profil/spieler/264291,,,1997
,,,604b416b6efc8900175b5774,PL,,,Patryk,R,184,FAŁSZ,PRAWDA,Harkot,,,,F/W,https://www.transfermarkt.pl/patryk-harkot/profil/spieler/798241,,,1999
,,,604b416b6efc8900175b5774,PL,,,Damian,R,180,FAŁSZ,PRAWDA,Staniszewski,,,,F,https://www.transfermarkt.pl/damian-staniszewski/profil/spieler/33009,,,1979
,,,604b416b6efc8900175b5774,UA,,,Kostyantyn,,184,FAŁSZ,PRAWDA,Karaman,,,,F,https://www.transfermarkt.pl/kostyantyn-karaman/profil/spieler/651342,,,1996
,,,608099cebd12cc0017a16f0b,PL,,,Wojciech,,,FAŁSZ,PRAWDA,Wolk,,,,CB,https://www.transfermarkt.pl/wojciech-wolk/profil/spieler/800156,,,2002
,,,608099cebd12cc0017a16f0b,PL,,,Wiktor,R,178,FAŁSZ,PRAWDA,Babinski,,,,RB,https://www.transfermarkt.pl/wiktor-babinski/profil/spieler/384805,,,1999
,,,608099cebd12cc0017a16f0b,PL,,,Lukasz,,,FAŁSZ,PRAWDA,Ciegotura,,,,CM,https://www.transfermarkt.pl/lukasz-ciegotura/profil/spieler/864724,,,1995
,,,608099cebd12cc0017a16f0b,PL,,,Wiktor,R,180,FAŁSZ,PRAWDA,Pokorowski,,,,CM,https://www.transfermarkt.pl/wiktor-pokorowski/profil/spieler/798183,,,2003
,,,608099cebd12cc0017a16f0b,PL,,,Kamil,R,179,FAŁSZ,PRAWDA,Woroniecki,,,,CAM,https://www.transfermarkt.pl/kamil-woroniecki/profil/spieler/599912,,,1999
,,,608099cebd12cc0017a16f0b,PL,,,Bogusz,R,183,FAŁSZ,PRAWDA,Wisniewski,,,,CAM,https://www.transfermarkt.pl/bogusz-wisniewski/profil/spieler/826223,,,2003
,,,608099cebd12cc0017a16f0b,PL,,,Jakub,R,,FAŁSZ,PRAWDA,Sajda,,,,F/W,https://www.transfermarkt.pl/jakub-sajda/profil/spieler/607583,,,2001
,,,608099cebd12cc0017a16f0b,PL,,,Nicolas,,,FAŁSZ,PRAWDA,Kankowski,,,,F,https://www.transfermarkt.pl/nicolas-kankowski/profil/spieler/588957,,,2001
,,,608099cebd12cc0017a16f0b,PL,,,Lukasz,R,,FAŁSZ,PRAWDA,Chruscicki,,,,F,https://www.transfermarkt.pl/lukasz-chruscicki/profil/spieler/870607,,,1999
,,,,PL,,,Robert,R,180,FAŁSZ,PRAWDA,Wika,,,,GK,https://www.transfermarkt.pl/robert-wika/profil/spieler/658437,,,2002
,,,,PL,,,Milosz,,183,FAŁSZ,PRAWDA,Mycio,,,,CB,https://www.transfermarkt.pl/milosz-mycio/profil/spieler/782408,,,2003
,,,,PL,,,Maciej,,186,FAŁSZ,PRAWDA,Koszalka,,,,LB,https://www.transfermarkt.pl/maciej-koszalka/profil/spieler/451438,,,2000
,,,,PL,,,Jakub,R,,FAŁSZ,PRAWDA,Godlewski,,,,RB,https://www.transfermarkt.pl/jakub-godlewski/profil/spieler/747966,,,2003
,,,,PL,,,Kamil,R,,FAŁSZ,PRAWDA,Talaska,,,,RB,https://www.transfermarkt.pl/kamil-talaska/profil/spieler/605785,,,2001
,,,,PL,,,Rafal,R,174,FAŁSZ,PRAWDA,Jahn,,,,DM,https://www.transfermarkt.pl/rafal-jahn/profil/spieler/611846,,,2001
,,,,PL,,,Maciej,R,178,FAŁSZ,PRAWDA,Szymanski,,,,DM,https://www.transfermarkt.pl/maciej-szymanski/profil/spieler/266270,,,1988
,,,,PL,,,Kacper,,180,FAŁSZ,PRAWDA,Malolepszy,,,,DM,https://www.transfermarkt.pl/kacper-malolepszy/profil/spieler/497493,,,1999
,,,,PL,,,Mikolaj,,,FAŁSZ,PRAWDA,Formella,,,,CM,https://www.transfermarkt.pl/mikolaj-formella/profil/spieler/665760,,,2003
,,,,PL,,,Przemyslaw,R,176,FAŁSZ,PRAWDA,Czerwinski,,,,CAM,https://www.transfermarkt.pl/przemyslaw-czerwinski/profil/spieler/259459,,,1995
,,,,GN,,,Mohamed,,173,FAŁSZ,PRAWDA,Doumbouya,,,,CAM,https://www.transfermarkt.pl/mohamed-doumbouya/profil/spieler/421299,,,1992
,,,,PL,,,Nikodem,,180,FAŁSZ,PRAWDA,Sroka,,,,F,https://www.transfermarkt.pl/nikodem-sroka/profil/spieler/747965,,,2003
,,,,PL,,,Jakub,,,FAŁSZ,PRAWDA,Kreft,,,,F/W,https://www.transfermarkt.pl/jakub-kreft/profil/spieler/750258,,,2003
,,,,PL,,,Jakub,,,FAŁSZ,PRAWDA,Kwidzinski,,,,F/W,https://www.transfermarkt.pl/jakub-kwidzinski/profil/spieler/750259,,,2003
,,,,PL,,,Karol,R,188,FAŁSZ,PRAWDA,Baranowski,,,,F/W,https://www.transfermarkt.pl/karol-baranowski/profil/spieler/665757,,,2001
,,,,PL,,,Michal,R,174,FAŁSZ,PRAWDA,Renusz,,,,F/W,https://www.transfermarkt.pl/michal-renusz/profil/spieler/69779,,,1987
,,,,PL,,,Daniel,R,175,FAŁSZ,PRAWDA,Kwidzinski,,,,F/W,https://www.transfermarkt.pl/daniel-kwidzinski/profil/spieler/665759,,,2001
,,,,PL,,,Maciej,R,174,FAŁSZ,PRAWDA,Wardzinski,,,,F,https://www.transfermarkt.pl/maciej-wardzinski/profil/spieler/343321,,,1994
,,,611bf1f6fe16ff48a850e2cd,PL,,,Wiktor,,,FAŁSZ,PRAWDA,Gorel,,,,GK,https://www.transfermarkt.pl/wiktor-gorel/profil/spieler/1051954,,,
,,,6303ca85fdc8080018fdb8cd,PL,,,Bartosz,,,FAŁSZ,PRAWDA,Trawinski,,,,CM,https://www.transfermarkt.pl/bartosz-trawinski/profil/spieler/1013683,,,2004
,,,6303ca85fdc8080018fdb8cd,PL,,,Jakub,,,FAŁSZ,PRAWDA,Basta,,,,CM,https://www.transfermarkt.pl/jakub-basta/profil/spieler/1013680,,,2004
,,,6303ca85fdc8080018fdb8cd,BR,,,Kauan,,183,FAŁSZ,PRAWDA,Kauan,,,,CM,https://www.transfermarkt.pl/kauan/profil/spieler/1056432,,,2004
,,,6303ca85fdc8080018fdb8cd,PL,,,Kamil,,,FAŁSZ,PRAWDA,Müller,,,,CM,https://www.transfermarkt.pl/kamil-muller/profil/spieler/1055015,,,
,,,6303ca85fdc8080018fdb8cd,PL,,,Mikołaj,,,FAŁSZ,PRAWDA,Grabowski,,,,CM,https://www.transfermarkt.pl/aj-grabowski/profil/spieler/1055013,,,
,,,6303ca85fdc8080018fdb8cd,PL,,,Olaf,,,FAŁSZ,PRAWDA,Kania,,,,CB,https://www.transfermarkt.pl/olaf-kania/profil/spieler/1060040,,,
,,,6303ca85fdc8080018fdb8cd,BR,,,Samuel,L,177,FAŁSZ,PRAWDA,Samuel,,,,LB,https://www.transfermarkt.pl/samuel/profil/spieler/1056428,,,2004
,,,6303ca85fdc8080018fdb8cd,PL,,,Bartosz,L,192,FAŁSZ,PRAWDA,Jablonka,,,,CB,https://www.transfermarkt.pl/bartosz-jablonka/profil/spieler/1011022,,,2005
,,,6303ca85fdc8080018fdb8cd,PL,,,Jakub,,,FAŁSZ,PRAWDA,Kaczemba,,,,CB,https://www.transfermarkt.pl/jakub-kaczemba/profil/spieler/1024796,,,2007
,,,6303ca85fdc8080018fdb8cd,PL,,,Igor,,,FAŁSZ,PRAWDA,Kyziol,,,,CB,https://www.transfermarkt.pl/igor-kyziol/profil/spieler/1055014,,,
,,,6303ca85fdc8080018fdb8cd,PL,,,Alan,,,FAŁSZ,PRAWDA,Matuszak,,,,F,https://www.transfermarkt.pl/alan-matuszak/profil/spieler/1013679,,,2004
,,,611bf1f6fe16ff48a850e2bf,PL,,,Kacper,,,FAŁSZ,PRAWDA,Lenard,,,,CB,https://www.transfermarkt.pl/kacper-lenard/profil/spieler/1048644,,,2006
,,,60620e620727700017d932d9,UA,,,Mykyta,,,FAŁSZ,PRAWDA,Vasin,,,,CM,https://www.transfermarkt.pl/mykyta-vasin/profil/spieler/1048944,,,2006
,,,6058ecc1ca90dc001755c7b1,PL,,,Wojciech,,,FAŁSZ,PRAWDA,Falarz,,,,LM,https://www.transfermarkt.pl/wojciech-falarz/profil/spieler/1043326,,,2005
,,,611bf1f6fe16ff48a850e316,PL,,,Marcel,,,FAŁSZ,PRAWDA,Grochowski,,,,F,https://www.transfermarkt.pl/marcel-grochowski/profil/spieler/1044657,,,2001
,,,611bf1f6fe16ff48a850e2ea,PL,,,Arkadiusz,,,FAŁSZ,PRAWDA,Gizynski,,,,CM,https://www.transfermarkt.pl/arkadiusz-gizynski/profil/spieler/1019893,,,2004
