__v,_id,author,club,country,createdAt,createdByUserWithRole,firstName,footed,height,isPublic,isSeededFromPlaymakerDb,lastName,lnpID,lnpProfileURL,minut90ProfileURL,position,transfermarktProfileURL,updatedAt,weight,yearOfBirth
,,,6231e38e70139800181efba9,PL,,,Marcin,R,177,FAŁSZ,PRAWDA,Makuch,,,,RB,https://www.transfermarkt.pl/marcin-makuch/profil/spieler/29738,,,1980
,,,6231e38e70139800181efba9,PL,,,Lukasz,,174,FAŁSZ,PRAWDA,Pietras,,,,DM,https://www.transfermarkt.pl/lukasz-pietras/profil/spieler/240326,,,1990
,,,6231e38e70139800181efba9,PL,,,Dariusz,R,183,FAŁSZ,PRAWDA,Gawecki,,,,CM,https://www.transfermarkt.pl/dariusz-gawecki/profil/spieler/54286,,,1983
,,,6231e38e70139800181efba9,PL,,,Radoslaw,L,,FAŁSZ,PRAWDA,Nowicki,,,,CM,https://www.transfermarkt.pl/radoslaw-nowicki/profil/spieler/694434,,,2002
,,,6231e38e70139800181efba9,PL,,,Dawid,,181,FAŁSZ,PRAWDA,Linca,,,,CM,https://www.transfermarkt.pl/dawid-linca/profil/spieler/452678,,,1999
,,,6231e38e70139800181efba9,FR,,,Thibault,R,174,FAŁSZ,PRAWDA,Moulin,,,,CM,https://www.transfermarkt.pl/thibault-moulin/profil/spieler/160567,,,1990
,,,6231e38e70139800181efba9,PL,,,Piotr,R,174,FAŁSZ,PRAWDA,Madejski,,,,RM,https://www.transfermarkt.pl/piotr-madejski/profil/spieler/42078,,,1983
,,,6231e38e70139800181efba9,PL,,,Radoslaw,R,170,FAŁSZ,PRAWDA,Majewski,,,,CAM,https://www.transfermarkt.pl/radoslaw-majewski/profil/spieler/45042,,,1986
,,,6231e38e70139800181efba9,PL,,,Hubert,,,FAŁSZ,PRAWDA,Pachowicz,,,,F,https://www.transfermarkt.pl/hubert-pachowicz/profil/spieler/385564,,,1997
,,,6231e38e70139800181efba9,PL,,,Slawomir,R,173,FAŁSZ,PRAWDA,Peszko,,,,F/W,https://www.transfermarkt.pl/slawomir-peszko/profil/spieler/16956,,,1985
,,,6231e38e70139800181efba9,PL,,,Jakub,both,177,FAŁSZ,PRAWDA,Bak,,,,F/W,https://www.transfermarkt.pl/jakub-bak/profil/spieler/81409,,,1993
,,,6231e38e70139800181efba9,GH,,,Emmanuel,L,,FAŁSZ,PRAWDA,Kumah,,,,F/W,https://www.transfermarkt.pl/emmanuel-kumah/profil/spieler/646827,,,2000
,,,6231e38e70139800181efba9,SK,,,Patrik,R,184,FAŁSZ,PRAWDA,Misak,,,,F/W,https://www.transfermarkt.pl/patrik-misak/profil/spieler/192737,,,1991
,,,6231e38e70139800181efba9,PL,,,Krzysztof,R,177,FAŁSZ,PRAWDA,Szewczyk,,,,F,https://www.transfermarkt.pl/krzysztof-szewczyk/profil/spieler/237363,,,1996
,,,6115315f63870a0017cd4eae,UA,,,Andriy,R,190,FAŁSZ,PRAWDA,Bubentsov,,,,GK,https://www.transfermarkt.pl/andriy-bubentsov/profil/spieler/601671,,,1998
,,,6115315f63870a0017cd4eae,PL,,,Jakub,,,FAŁSZ,PRAWDA,Zajac,,,,RB,https://www.transfermarkt.pl/jakub-zajac/profil/spieler/1035934,,,2002
,,,6115315f63870a0017cd4eae,PL,,,Marcel,,,FAŁSZ,PRAWDA,Obroslak,,,,CM,https://www.transfermarkt.pl/marcel-obroslak/profil/spieler/1017309,,,2003
,,,6115315f63870a0017cd4eae,PL,,,Maciej,,,FAŁSZ,PRAWDA,Bujak,,,,CM,https://www.transfermarkt.pl/maciej-bujak/profil/spieler/1023453,,,2006
,,,6115315f63870a0017cd4eae,PL,,,Sebastian,,,FAŁSZ,PRAWDA,Sowisz,,,,CM,https://www.transfermarkt.pl/sebastian-sowisz/profil/spieler/1035167,,,1999
,,,6115315f63870a0017cd4eae,PL,,,Przemyslaw,,175,FAŁSZ,PRAWDA,Koszel,,,,RM,https://www.transfermarkt.pl/przemyslaw-koszel/profil/spieler/382434,,,1998
,,,60bf2cfdc3b018001775fc20,PL,,,Krzysztof,R,189,FAŁSZ,PRAWDA,Kiercz,,,,CB,https://www.transfermarkt.pl/krzysztof-kiercz/profil/spieler/131318,,,1989
,,,60bf2cfdc3b018001775fc20,PL,,,Maksymilian,,190,FAŁSZ,PRAWDA,Kielb,,,,CB,https://www.transfermarkt.pl/maksymilian-kielb/profil/spieler/671577,,,2002
,,,60bf2cfdc3b018001775fc20,PL,,,Dawid,R,,FAŁSZ,PRAWDA,Grabarczyk,,,,CB,https://www.transfermarkt.pl/dawid-grabarczyk/profil/spieler/798537,,,2004
,,,611bf1f6fe16ff48a850e305,PL,,,Dawid,,181,FAŁSZ,PRAWDA,Wieckowski,,,,RB,https://www.transfermarkt.pl/dawid-wieckowski/profil/spieler/632254,,,2001
,,,60bf2cfdc3b018001775fc20,PL,,,Karol,R,176,FAŁSZ,PRAWDA,Turek,,,,CM,https://www.transfermarkt.pl/karol-turek/profil/spieler/694487,,,2002
,,,60bf2cfdc3b018001775fc20,PL,,,Ernest,,,FAŁSZ,PRAWDA,Jopkiewicz,,,,CM,https://www.transfermarkt.pl/ernest-jopkiewicz/profil/spieler/453154,,,1999
,,,60bf2cfdc3b018001775fc20,PL,,,Hubert,,,FAŁSZ,PRAWDA,Zwozny,,,,RM,https://www.transfermarkt.pl/hubert-zwozny/profil/spieler/825588,,,2003
,,,60bf2cfdc3b018001775fc20,PL,,,Jakub,L,,FAŁSZ,PRAWDA,Konstantyn,,,,F/W,https://www.transfermarkt.pl/jakub-konstantyn/profil/spieler/694477,,,2002
,,,60bf2cfdc3b018001775fc20,PL,,,Jakub,R,185,FAŁSZ,PRAWDA,Przybyslawski,,,,F/W,https://www.transfermarkt.pl/jakub-przybyslawski/profil/spieler/798535,,,2004
,,,60bf2cfdc3b018001775fc20,PL,,,Kacper,,176,FAŁSZ,PRAWDA,Chudecki,,,,F,https://www.transfermarkt.pl/kacper-chudecki/profil/spieler/385866,,,1998
,,,60bf2cfdc3b018001775fc20,PL,,,Michal,,180,FAŁSZ,PRAWDA,Smolarczyk,,,,F,https://www.transfermarkt.pl/michal-smolarczyk/profil/spieler/450082,,,1993
,,,60bf2cfdc3b018001775fc20,PL,,,Szymon,,188,FAŁSZ,PRAWDA,Plocica,,,,F,https://www.transfermarkt.pl/szymon-plocica/profil/spieler/694478,,,2003
,,,60880626fedf1c0017b2c757,PL,,,Dawid,,190,FAŁSZ,PRAWDA,Wrzosek,,,,GK,https://www.transfermarkt.pl/dawid-wrzosek/profil/spieler/588848,,,2003
,,,60880626fedf1c0017b2c757,PL,,,Krzysztof,,,FAŁSZ,PRAWDA,Telega,,,,CB,https://www.transfermarkt.pl/krzysztof-telega/profil/spieler/799033,,,2000
,,,60880626fedf1c0017b2c757,PL,,,Adrian,,,FAŁSZ,PRAWDA,Telega,,,,CB,https://www.transfermarkt.pl/adrian-telega/profil/spieler/805783,,,2003
,,,60880626fedf1c0017b2c757,PL,,,Hubert,R,187,FAŁSZ,PRAWDA,Kasia,,,,CB,https://www.transfermarkt.pl/hubert-kasia/profil/spieler/796667,,,1999
,,,60880626fedf1c0017b2c757,PL,,,Kornel,,182,FAŁSZ,PRAWDA,Kordas,,,,LB,https://www.transfermarkt.pl/kornel-kordas/profil/spieler/427290,,,2000
,,,60880626fedf1c0017b2c757,PL,,,Przemyslaw,,,FAŁSZ,PRAWDA,Rembisz,,,,RB,https://www.transfermarkt.pl/przemyslaw-rembisz/profil/spieler/659237,,,2002
,,,60880626fedf1c0017b2c757,PL,,,Patryk,,186,FAŁSZ,PRAWDA,Zielinski,,,,CM,https://www.transfermarkt.pl/patryk-zielinski/profil/spieler/331453,,,1996
,,,60880626fedf1c0017b2c757,PL,,,Bartosz,,172,FAŁSZ,PRAWDA,Walkow,,,,CM,https://www.transfermarkt.pl/bartosz-walkow/profil/spieler/453490,,,2000
,,,60880626fedf1c0017b2c757,PL,,,Jakub,,,FAŁSZ,PRAWDA,Balanda,,,,CM,https://www.transfermarkt.pl/jakub-balanda/profil/spieler/799035,,,2000
,,,60880626fedf1c0017b2c757,PL,,,Grzegorz,,170,FAŁSZ,PRAWDA,Janiczak,,,,CM,https://www.transfermarkt.pl/grzegorz-janiczak/profil/spieler/468777,,,2001
,,,60880626fedf1c0017b2c757,PL,,,Rafal,,183,FAŁSZ,PRAWDA,Michalik,,,,F/W,https://www.transfermarkt.pl/rafal-michalik/profil/spieler/452650,,,1999
,,,60880626fedf1c0017b2c757,PL,,,Kacper,,,FAŁSZ,PRAWDA,Wydra,,,,F,https://www.transfermarkt.pl/kacper-wydra/profil/spieler/562871,,,2002
,,,60880626fedf1c0017b2c757,PL,,,Kacper,L,171,FAŁSZ,PRAWDA,Rop,,,,F,https://www.transfermarkt.pl/kacper-rop/profil/spieler/270336,,,1992
,,,611bf1f6fe16ff48a850e2be,PL,,,Jakub,,,FAŁSZ,PRAWDA,Wasztyl,,,,GK,https://www.transfermarkt.pl/jakub-wasztyl/profil/spieler/1029478,,,2003
,,,611bf1f6fe16ff48a850e2be,UA,,,Sergiy,R,190,FAŁSZ,PRAWDA,Melinyshyn,,,,CB,https://www.transfermarkt.pl/sergiy-melinyshyn/profil/spieler/452579,,,1997
,,,611bf1f6fe16ff48a850e2be,PL,,,Patryk,L,170,FAŁSZ,PRAWDA,Kura,,,,LM,https://www.transfermarkt.pl/patryk-kura/profil/spieler/425233,,,1998
,,,611bf1f6fe16ff48a850e2be,PL,,,Michal,,167,FAŁSZ,PRAWDA,Mydlarz,,,,CM,https://www.transfermarkt.pl/michal-mydlarz/profil/spieler/374416,,,2000
,,,611bf1f6fe16ff48a850e2be,GF,,,Laurent,R,164,FAŁSZ,PRAWDA,Lopes,,,,F/W,https://www.transfermarkt.pl/laurent-lopes/profil/spieler/624990,,,1997
,,,604e56756587330017697251,PL,,,Lukasz,R,191,FAŁSZ,PRAWDA,Konefal,,,,GK,https://www.transfermarkt.pl/lukasz-konefal/profil/spieler/537705,,,2001
,,,604e56756587330017697251,PL,,,Mikolaj,R,193,FAŁSZ,PRAWDA,Smylek,,,,GK,https://www.transfermarkt.pl/mikolaj-smylek/profil/spieler/241853,,,1995
,,,604e56756587330017697251,UA,,,Volodymyr,R,190,FAŁSZ,PRAWDA,Khorolskyi,,,,CB,https://www.transfermarkt.pl/volodymyr-khorolskyi/profil/spieler/529257,,,1995
,,,604e56756587330017697251,PL,,,Mateusz,,176,FAŁSZ,PRAWDA,Ksiazek,,,,CM,https://www.transfermarkt.pl/mateusz-ksiazek/profil/spieler/1008428,,,2004
,,,604e56756587330017697251,PL,,,Przemyslaw,,186,FAŁSZ,PRAWDA,Stelmach,,,,DM,https://www.transfermarkt.pl/przemyslaw-stelmach/profil/spieler/363212,,,1997
,,,604e56756587330017697251,PL,,,Kacper,,175,FAŁSZ,PRAWDA,Myszoglad,,,,F/W,https://www.transfermarkt.pl/kacper-myszoglad/profil/spieler/641045,,,2003
,,,62fa1990bab94f0018f3fbf9,PL,,,Krystian,,195,FAŁSZ,PRAWDA,Krupa,,,,GK,https://www.transfermarkt.pl/krystian-krupa/profil/spieler/386249,,,1998
,,,62fa1990bab94f0018f3fbf9,PL,,,Konrad,L,,FAŁSZ,PRAWDA,Niegowski,,,,CB,https://www.transfermarkt.pl/konrad-niegowski/profil/spieler/693769,,,1998
,,,62fa1990bab94f0018f3fbf9,PL,,,Kamil,,,FAŁSZ,PRAWDA,Blazucki,,,,CB,https://www.transfermarkt.pl/kamil-blazucki/profil/spieler/1041379,,,2005
,,,62fa1990bab94f0018f3fbf9,PL,,,Norbert,L,192,FAŁSZ,PRAWDA,Myszka,,,,CB,https://www.transfermarkt.pl/norbert-myszka/profil/spieler/595111,,,1998
,,,62fa1990bab94f0018f3fbf9,PL,,,Tomasz,L,170,FAŁSZ,PRAWDA,Brzyski,,,,LB,https://www.transfermarkt.pl/tomasz-brzyski/profil/spieler/33578,,,1982
,,,62fa1990bab94f0018f3fbf9,PT,,,Evandro,L,184,FAŁSZ,PRAWDA,Gomes,,,,LB,https://www.transfermarkt.pl/evandro-gomes/profil/spieler/580455,,,1996
,,,62fa1990bab94f0018f3fbf9,UZ,,,Bekzod,,,FAŁSZ,PRAWDA,Akhmedov,,,,CM,https://www.transfermarkt.pl/bekzod-akhmedov/profil/spieler/772903,,,2000
,,,62fa1990bab94f0018f3fbf9,PL,,,Patryk,,,FAŁSZ,PRAWDA,Malec,,,,CM,https://www.transfermarkt.pl/patryk-malec/profil/spieler/1033805,,,2004
,,,62fa1990bab94f0018f3fbf9,PL,,,Grzegorz,,,FAŁSZ,PRAWDA,Fularski,,,,CM,https://www.transfermarkt.pl/grzegorz-fularski/profil/spieler/799047,,,1992
,,,62fa1990bab94f0018f3fbf9,PL,,,Michal,L,188,FAŁSZ,PRAWDA,Paluch,,,,F,https://www.transfermarkt.pl/michal-paluch/profil/spieler/237350,,,1994
,,,605125a1b1fe4c0017d93c58,PL,,,Szymon,,,FAŁSZ,PRAWDA,Dadas,,,,GK,https://www.transfermarkt.pl/szymon-dadas/profil/spieler/1041539,,,2006
,,,605125a1b1fe4c0017d93c58,UA,,,Vladyslav,R,188,FAŁSZ,PRAWDA,Bobrov,,,,CB,https://www.transfermarkt.pl/vladyslav-bobrov/profil/spieler/512539,,,1996
,,,605125a1b1fe4c0017d93c58,PL,,,Michal,,,FAŁSZ,PRAWDA,Jez,,,,CM,https://www.transfermarkt.pl/michal-jez/profil/spieler/993429,,,2003
,,,605125a1b1fe4c0017d93c58,PL,,,Daniel,,,FAŁSZ,PRAWDA,Mazurek,,,,CM,https://www.transfermarkt.pl/daniel-mazurek/profil/spieler/994965,,,2003
,,,605125a1b1fe4c0017d93c58,PL,,,Patryk,,,FAŁSZ,PRAWDA,Blaszczuk,,,,CB,https://www.transfermarkt.pl/patryk-blaszczuk/profil/spieler/1038934,,,1996
,,,605125a1b1fe4c0017d93c58,PL,,,Oliwier,,,FAŁSZ,PRAWDA,Konojacki,,,,F,https://www.transfermarkt.pl/oliwier-konojacki/profil/spieler/1041262,,,2005
,,,605125a1b1fe4c0017d93c58,PL,,,Bartlomiej,,,FAŁSZ,PRAWDA,Panas,,,,RM,https://www.transfermarkt.pl/bartlomiej-panas/profil/spieler/1040632,,,2003
,,,605125a1b1fe4c0017d93c58,PL,,,Jakub,,186,FAŁSZ,PRAWDA,Knap,,,,F,https://www.transfermarkt.pl/jakub-knap/profil/spieler/605914,,,2002
,,,605125a1b1fe4c0017d93c58,PL,,,Mateusz,,,FAŁSZ,PRAWDA,Chwedoruk,,,,F,https://www.transfermarkt.pl/mateusz-chwedoruk/profil/spieler/1035299,,,1997
,,,605125a1b1fe4c0017d93c58,PL,,,Pawel,,179,FAŁSZ,PRAWDA,Mysliwiecki,,,,F,https://www.transfermarkt.pl/pawel-mysliwiecki/profil/spieler/331801,,,1990
,,,60be5f2ce0e4a000178a7679,PL,,,Dawid,,,FAŁSZ,PRAWDA,Wdowicz,,,,CB,https://www.transfermarkt.pl/dawid-wdowicz/profil/spieler/1018225,,,2004
,,,60be5f2ce0e4a000178a7679,UA,,,Roman,,188,FAŁSZ,PRAWDA,Mykytyn,,,,CB,https://www.transfermarkt.pl/roman-mykytyn/profil/spieler/453301,,,1991
,,,60be5f2ce0e4a000178a7679,PL,,,Jakub,,,FAŁSZ,PRAWDA,Wojcik,,,,F,https://www.transfermarkt.pl/jakub-wojcik/profil/spieler/835585,,,2002
,,,606b4d9da2661f0017c67ee8,PL,,,Damian,,,FAŁSZ,PRAWDA,Twarog,,,,CB,https://www.transfermarkt.pl/damian-twarog/profil/spieler/1024294,,,2003
,,,606b4d9da2661f0017c67ee8,PL,,,Mateusz,,,FAŁSZ,PRAWDA,Bodziuch,,,,CB,https://www.transfermarkt.pl/mateusz-bodziuch/profil/spieler/1024347,,,2003
,,,606b4d9da2661f0017c67ee8,PL,,,Szymon,,,FAŁSZ,PRAWDA,Majeran,,,,LM,https://www.transfermarkt.pl/szymon-majeran/profil/spieler/1041074,,,2001
,,,606b4d9da2661f0017c67ee8,PL,,,Paskal,,179,FAŁSZ,PRAWDA,Zgierski,,,,CM,https://www.transfermarkt.pl/paskal-zgierski/profil/spieler/699068,,,2002
,,,606b4d9da2661f0017c67ee8,PL,,,Adrian,both,179,FAŁSZ,PRAWDA,Ligienza,,,,CM,https://www.transfermarkt.pl/adrian-ligienza/profil/spieler/174605,,,1991
,,,606b4d9da2661f0017c67ee8,PL,,,Wojciech,,,FAŁSZ,PRAWDA,Wydra,,,,F,https://www.transfermarkt.pl/wojciech-wydra/profil/spieler/903614,,,2004
,,,611bf1f6fe16ff48a850e2bf,PL,,,Adam,,,FAŁSZ,PRAWDA,Dymanowski,,,,GK,https://www.transfermarkt.pl/adam-dymanowski/profil/spieler/901593,,,2005
,,,611bf1f6fe16ff48a850e2bf,PL,,,Maciej,,,FAŁSZ,PRAWDA,Stachurski,,,,CB,https://www.transfermarkt.pl/maciej-stachurski/profil/spieler/1021976,,,2004
,,,611bf1f6fe16ff48a850e2bf,PL,,,Maciej,,,FAŁSZ,PRAWDA,Kosik,,,,CB,https://www.transfermarkt.pl/maciej-kosik/profil/spieler/1021977,,,2004
,,,611bf1f6fe16ff48a850e2bf,UA,,,Ilya,,190,FAŁSZ,PRAWDA,Tymoshenko,,,,CB,https://www.transfermarkt.pl/ilya-tymoshenko/profil/spieler/524136,,,1999
,,,611bf1f6fe16ff48a850e2bf,PL,,,Damian,,187,FAŁSZ,PRAWDA,Mezyk,,,,CB,https://www.transfermarkt.pl/damian-mezyk/profil/spieler/448809,,,1996
,,,611bf1f6fe16ff48a850e2bf,UA,,,Artur,R,175,FAŁSZ,PRAWDA,Dumanyuk,,,,DM,https://www.transfermarkt.pl/artur-dumanyuk/profil/spieler/522329,,,1996
,,,611bf1f6fe16ff48a850e2bf,PL,,,Pawel,,,FAŁSZ,PRAWDA,Zdyb,,,,F,https://www.transfermarkt.pl/pawel-zdyb/profil/spieler/995482,,,2005
,,,611bf1f6fe16ff48a850e2bf,UA,,,Kostyantyn,R,192,FAŁSZ,PRAWDA,Cherniy,,,,F,https://www.transfermarkt.pl/kostyantyn-cherniy/profil/spieler/313674,,,1992
,,,611bec29a3796c00171c2f8f,PL,,,Oliwier,,,FAŁSZ,PRAWDA,Soprych,,,,CM,https://www.transfermarkt.pl/oliwier-soprych/profil/spieler/1001372,,,2005
,,,611bec29a3796c00171c2f8f,PL,,,Bartosz,,,FAŁSZ,PRAWDA,Chmielowski,,,,CAM,https://www.transfermarkt.pl/bartosz-chmielowski/profil/spieler/1038806,,,2002
,,,6058ecc1ca90dc001755c7b1,PL,,,Jakub,,180,FAŁSZ,PRAWDA,Kieras,,,,GK,https://www.transfermarkt.pl/jakub-kieras/profil/spieler/718008,,,1990
,,,6058ecc1ca90dc001755c7b1,PL,,,Wojciech,R,184,FAŁSZ,PRAWDA,Daniel,,,,GK,https://www.transfermarkt.pl/wojciech-daniel/profil/spieler/281221,,,1987
,,,6058ecc1ca90dc001755c7b1,PL,,,Arkadiusz,,183,FAŁSZ,PRAWDA,Staszczak,,,,CB,https://www.transfermarkt.pl/arkadiusz-staszczak/profil/spieler/453619,,,1992
,,,6058ecc1ca90dc001755c7b1,PL,,,Slawomir,,,FAŁSZ,PRAWDA,Lis,,,,CM,https://www.transfermarkt.pl/slawomir-lis/profil/spieler/889059,,,2004
,,,6058ecc1ca90dc001755c7b1,PL,,,Kacper,,180,FAŁSZ,PRAWDA,Maik,,,,CM,https://www.transfermarkt.pl/kacper-maik/profil/spieler/514447,,,1998
,,,6058ecc1ca90dc001755c7b1,UA,,,Denys,,180,FAŁSZ,PRAWDA,Pochapskyi,,,,F,https://www.transfermarkt.pl/denys-pochapskyi/profil/spieler/717414,,,2004
,,,611bf1f6fe16ff48a850e2bd,PL,,,Mateusz,R,183,FAŁSZ,PRAWDA,Zalucki,,,,CB,https://www.transfermarkt.pl/mateusz-zalucki/profil/spieler/281370,,,1994
,,,611bf1f6fe16ff48a850e2bd,PL,,,Damian,,,FAŁSZ,PRAWDA,Pyryt,,,,CM,https://www.transfermarkt.pl/damian-pyryt/profil/spieler/1041377,,,2003
,,,611bf1f6fe16ff48a850e2bd,PL,,,Jakub,,,FAŁSZ,PRAWDA,Kosowicz,,,,F,https://www.transfermarkt.pl/jakub-kosowicz/profil/spieler/1041376,,,2004
,,,6051bde0f184510017fefc5c,PL,,,Marek,,,FAŁSZ,PRAWDA,Majewski,,,,GK,https://www.transfermarkt.pl/marek-majewski/profil/spieler/999900,,,2001
,,,6051bde0f184510017fefc5c,PL,,,Jan,,193,FAŁSZ,PRAWDA,Mac,,,,CB,https://www.transfermarkt.pl/jan-mac/profil/spieler/796951,,,2001
,,,6051bde0f184510017fefc5c,PL,,,Daniel,,170,FAŁSZ,PRAWDA,Wolak,,,,LM,https://www.transfermarkt.pl/daniel-wolak/profil/spieler/697778,,,2002
,,,6051bde0f184510017fefc5c,PL,,,Mikolaj,,,FAŁSZ,PRAWDA,Jez,,,,DM,https://www.transfermarkt.pl/mikolaj-jez/profil/spieler/589850,,,2001
,,,60620ca10727700017d932d7,PL,,,Aleksander,,176,FAŁSZ,PRAWDA,Olszewski,,,,CB,https://www.transfermarkt.pl/aleksander-olszewski/profil/spieler/797934,,,2003
,,,60620ca10727700017d932d7,PL,,,Adrian,,,FAŁSZ,PRAWDA,Wnuk,,,,CM,https://www.transfermarkt.pl/adrian-wnuk/profil/spieler/1025442,,,2006
,,,60620ca10727700017d932d7,PL,,,Brian,L,174,FAŁSZ,PRAWDA,Galach,,,,CAM,https://www.transfermarkt.pl/brian-galach/profil/spieler/407735,,,2001
,,,60620ca10727700017d932d7,PL,,,Karol,,,FAŁSZ,PRAWDA,Domanski,,,,F,https://www.transfermarkt.pl/karol-domanski/profil/spieler/1023712,,,2005
,,,611bf1f6fe16ff48a850e2c6,PL,,,Piotr,,177,FAŁSZ,PRAWDA,Gospodarczyk,,,,GK,https://www.transfermarkt.pl/piotr-gospodarczyk/profil/spieler/534856,,,2001
,,,611bf1f6fe16ff48a850e2c6,PL,,,Adam,,182,FAŁSZ,PRAWDA,Polit,,,,GK,https://www.transfermarkt.pl/adam-polit/profil/spieler/798713,,,1995
,,,611bf1f6fe16ff48a850e2c6,PL,,,Jakub,,175,FAŁSZ,PRAWDA,Trojanowski,,,,CB,https://www.transfermarkt.pl/jakub-trojanowski/profil/spieler/590823,,,2000
,,,611bf1f6fe16ff48a850e2c6,PL,,,Marcin,,182,FAŁSZ,PRAWDA,Sudy,,,,CB,https://www.transfermarkt.pl/marcin-sudy/profil/spieler/529351,,,1992
,,,611bf1f6fe16ff48a850e2c6,PL,,,Jakub,,,FAŁSZ,PRAWDA,Bruzda,,,,CB,https://www.transfermarkt.pl/jakub-bruzda/profil/spieler/1037776,,,2002
,,,611bf1f6fe16ff48a850e2c6,PL,,,Przemyslaw,,174,FAŁSZ,PRAWDA,Bednarz,,,,LM,https://www.transfermarkt.pl/przemyslaw-bednarz/profil/spieler/921290,,,1993
,,,611bf1f6fe16ff48a850e2c6,PL,,,Arkadiusz,,177,FAŁSZ,PRAWDA,Zieba,,,,F,https://www.transfermarkt.pl/arkadiusz-zieba/profil/spieler/950714,,,2003
,,,611bf1f6fe16ff48a850e2c6,PL,,,Filip,,,FAŁSZ,PRAWDA,Stepien,,,,CAM,https://www.transfermarkt.pl/filip-stepien/profil/spieler/1038526,,,2002
,,,611bf1f6fe16ff48a850e2c6,PL,,,Miłosz,,175,FAŁSZ,PRAWDA,Tenderenda,,,,F,https://www.transfermarkt.pl/mi%C5%82osz-tenderenda/profil/spieler/725911,,,2002
,,,608703f8aa94ed00173e45cd,PL,,,Bartosz,,178,FAŁSZ,PRAWDA,Golaszewski,,,,RB,https://www.transfermarkt.pl/bartosz-golaszewski/profil/spieler/465500,,,2000
,,,608703f8aa94ed00173e45cd,PL,,,Bartlomiej,,,FAŁSZ,PRAWDA,Gwizdala,,,,CM,https://www.transfermarkt.pl/bartlomiej-gwizdala/profil/spieler/589699,,,2001
,,,608703f8aa94ed00173e45cd,JP,,,Hikaru,,181,FAŁSZ,PRAWDA,Matsui,,,,DM,https://www.transfermarkt.pl/hikaru-matsui/profil/spieler/685407,,,1998
,,,605cc55266809f0017dedc60,PL,,,Franciszek,,,FAŁSZ,PRAWDA,Chojak,,,,GK,https://www.transfermarkt.pl/franciszek-chojak/profil/spieler/1009242,,,2005
,,,605cc55266809f0017dedc60,PL,,,Marcel,,,FAŁSZ,PRAWDA,Krajewski,,,,CB,https://www.transfermarkt.pl/marcel-krajewski/profil/spieler/661368,,,2004
,,,611bf1f6fe16ff48a850e2eb,PL,,,Fabian,,,FAŁSZ,PRAWDA,Borysiuk,,,,GK,https://www.transfermarkt.pl/fabian-borysiuk/profil/spieler/1025439,,,2006
,,,611bf1f6fe16ff48a850e2eb,PL,,,Wiktor,,,FAŁSZ,PRAWDA,Kosciuk,,,,CM,https://www.transfermarkt.pl/wiktor-kosciuk/profil/spieler/993475,,,2003
,,,611bf1f6fe16ff48a850e2eb,PL,,,Hugo,R,185,FAŁSZ,PRAWDA,Ista,,,,CAM,https://www.transfermarkt.pl/hugo-ista/profil/spieler/815756,,,2003
,,,611bf1f6fe16ff48a850e2eb,PL,,,Ricardo,,,FAŁSZ,PRAWDA,Goncalves,,,,F,https://www.transfermarkt.pl/ricardo-goncalves/profil/spieler/825585,,,2003
,,,611bf1f6fe16ff48a850e2ea,UA,,,Yaroslav,L,175,FAŁSZ,PRAWDA,Yampol,,,,CAM,https://www.transfermarkt.pl/yaroslav-yampol/profil/spieler/169679,,,1990
,,,611bf1f6fe16ff48a850e2e0,PL,,,Marcel,both,181,FAŁSZ,PRAWDA,Myszka,,,,RB,https://www.transfermarkt.pl/marcel-myszka/profil/spieler/819329,,,2003
,,,611bf1f6fe16ff48a850e2e0,PL,,,Bartlomiej,,,FAŁSZ,PRAWDA,Szadkowski,,,,F,https://www.transfermarkt.pl/bartlomiej-szadkowski/profil/spieler/870552,,,2000
,,,611bf1f6fe16ff48a850e2e7,PL,,,Konrad,,,FAŁSZ,PRAWDA,Rudnicki,,,,F,https://www.transfermarkt.pl/konrad-rudnicki/profil/spieler/606735,,,1994
,,,605dc47d19793a00171e3d48,UA,,,Dmytro,R,197,FAŁSZ,PRAWDA,Sydorenko,,,,GK,https://www.transfermarkt.pl/dmytro-sydorenko/profil/spieler/822900,,,2002
,,,605dc47d19793a00171e3d48,PL,,,Franciszek,,,FAŁSZ,PRAWDA,Szymanski,,,,CM,https://www.transfermarkt.pl/franciszek-szymanski/profil/spieler/992696,,,2005
,,,611bf1f6fe16ff48a850e31a,LT,,,Filip,,190,FAŁSZ,PRAWDA,Turcinavicius,,,,GK,https://www.transfermarkt.pl/filip-turcinavicius/profil/spieler/828863,,,2004
,,,611bf1f6fe16ff48a850e31a,PL,,,Tomasz,R,195,FAŁSZ,PRAWDA,Porebski,,,,CB,https://www.transfermarkt.pl/tomasz-porebski/profil/spieler/197076,,,1992
,,,611bf1f6fe16ff48a850e31a,PL,,,Kamil,,189,FAŁSZ,PRAWDA,Skok,,,,CB,https://www.transfermarkt.pl/kamil-skok/profil/spieler/1038366,,,2004
,,,611bf1f6fe16ff48a850e31a,PL,,,Kamil,both,183,FAŁSZ,PRAWDA,Skiba,,,,CB,https://www.transfermarkt.pl/kamil-skiba/profil/spieler/826797,,,2003
,,,611bf1f6fe16ff48a850e31a,BY,,,Maksim,L,190,FAŁSZ,PRAWDA,Kventsar,,,,LB,https://www.transfermarkt.pl/maksim-kventsar/profil/spieler/606244,,,1995
