_id,club,transfermarktProfileURL
6137d428dbfe2f47acea0783,611bf1f6fe16ff48a850e2ac,https://www.transfermarkt.pl/mariusz-kryszak/profil/spieler/122482
6137d428dbfe2f47acea0784,605a84b6325dd80017ee12dd,https://www.transfermarkt.pl/marcin-stefanik/profil/spieler/41637
6137d428dbfe2f47acea0785,611bf1f6fe16ff48a850e2af,https://www.transfermarkt.pl/adrian-karankiewicz/profil/spieler/52747
6137d428dbfe2f47acea0786,611bf1f6fe16ff48a850e2af,https://www.transfermarkt.pl/sebastian-rogala/profil/spieler/450640
6137d428dbfe2f47acea0787,60620ca10727700017d932d7,https://www.transfermarkt.pl/krzysztof-salak/profil/spieler/867902
6137d428dbfe2f47acea0788,60a1492ec55fb30017f085c6,https://www.transfermarkt.pl/eryk-wolinski/profil/spieler/592495
6137d428dbfe2f47acea0789,6059f790e7a99d0017cde178,https://www.transfermarkt.pl/jakub-wasowski/profil/spieler/698965
6137d428dbfe2f47acea078a,606b4d9da2661f0017c67ee8,https://www.transfermarkt.pl/jakub-redzio/profil/spieler/812886
6137d428dbfe2f47acea078b,607ed67b9318290017d92529,https://www.transfermarkt.pl/jakub-bialczyk/profil/spieler/407102
6137d428dbfe2f47acea078c,60880626fedf1c0017b2c757,https://www.transfermarkt.pl/bartosz-matoga/profil/spieler/586225
6137d428dbfe2f47acea078d,608703f8aa94ed00173e45cd,https://www.transfermarkt.pl/krystian-maciejuk/profil/spieler/699412
6137d428dbfe2f47acea078e,611bf1f6fe16ff48a850e2e5,https://www.transfermarkt.pl/hubert-gostomski/profil/spieler/364049
6137d428dbfe2f47acea078f,611bf1f6fe16ff48a850e2b3,https://www.transfermarkt.pl/patryk-urbanski/profil/spieler/372032
6137d428dbfe2f47acea0793,611bf1f6fe16ff48a850e2be,https://www.transfermarkt.pl/bartosz-winkler/profil/spieler/873155
6137d428dbfe2f47acea0791,611bf1f6fe16ff48a850e2ae,https://www.transfermarkt.pl/damian-lenkiewicz/profil/spieler/239136
6137d428dbfe2f47acea0792,611bf1f6fe16ff48a850e322,https://www.transfermarkt.pl/jakub-swiecinski/profil/spieler/593308
6137d428dbfe2f47acea0794,60532bcfaaeb6200179cd527,https://www.transfermarkt.pl/robert-ziolkowski/profil/spieler/873154
6137d428dbfe2f47acea0795,60c0b4870689d1001791813c,https://www.transfermarkt.pl/jakub-mosakowski/profil/spieler/500042
6137d428dbfe2f47acea0796,611bf1f6fe16ff48a850e2ae,https://www.transfermarkt.pl/aleksander-kowalski/profil/spieler/447395
6137d428dbfe2f47acea0797,611bf1f6fe16ff48a850e2ab,https://www.transfermarkt.pl/marcin-lis/profil/spieler/267355
6137d428dbfe2f47acea0798,62f4eab651643e00186fd41f,https://www.transfermarkt.pl/krystian-pabiniak/profil/spieler/869565
6137d428dbfe2f47acea079a,6058c9064cf1700017ce4e85,https://www.transfermarkt.pl/konrad-kowalczyk/profil/spieler/241398
6137d428dbfe2f47acea079b,611bf1f6fe16ff48a850e2b1,https://www.transfermarkt.pl/piotr-lysiak/profil/spieler/232576
6137d428dbfe2f47acea079c,611bf1f6fe16ff48a850e31a,https://www.transfermarkt.pl/mateusz-furman/profil/spieler/448878
6137d428dbfe2f47acea079e,611bf1f6fe16ff48a850e2de,https://www.transfermarkt.pl/jakub-kosiorek/profil/spieler/255388
6137d428dbfe2f47acea079f,611bf1f6fe16ff48a850e2ea,https://www.transfermarkt.pl/radoslaw-kaminski/profil/spieler/265945
6137d428dbfe2f47acea07a1,611bf1f6fe16ff48a850e2bf,https://www.transfermarkt.pl/dariusz-bragiel/profil/spieler/264898
6137d428dbfe2f47acea07a0,611bf1f6fe16ff48a850e2e5,https://www.transfermarkt.pl/emil-lupinski/profil/spieler/379357
6137d428dbfe2f47acea07a2,611bf1f6fe16ff48a850e2be,https://www.transfermarkt.pl/hubert-banach/profil/spieler/619416
6137d428dbfe2f47acea07a3,611bf1f6fe16ff48a850e2d2,https://www.transfermarkt.pl/mateusz-bak/profil/spieler/608692
6137d428dbfe2f47acea07a5,60be5f2ce0e4a000178a7679,https://www.transfermarkt.pl/dawid-rosiak/profil/spieler/799604
6137d428dbfe2f47acea07a6,611bf1f6fe16ff48a850e2b1,https://www.transfermarkt.pl/milosz-manuszewski/profil/spieler/526978
6137d428dbfe2f47acea07a7,611bf1f6fe16ff48a850e2b1,https://www.transfermarkt.pl/pawel-kowalczyk/profil/spieler/332240
6137d428dbfe2f47acea07a8,611bf1f6fe16ff48a850e2b8,https://www.transfermarkt.pl/michal-kozajda/profil/spieler/525226
6137d428dbfe2f47acea07a9,611bf1f6fe16ff48a850e2b6,https://www.transfermarkt.pl/tomasz-kowalczuk/profil/spieler/191892
6137d428dbfe2f47acea07aa,611bf1f6fe16ff48a850e2a7,https://www.transfermarkt.pl/arkadiusz-moczadlo/profil/spieler/384397
6137d428dbfe2f47acea07ab,611bf1f6fe16ff48a850e2b6,https://www.transfermarkt.pl/adrian-kaliszan/profil/spieler/608619
6137d428dbfe2f47acea07ac,611bf1f6fe16ff48a850e313,https://www.transfermarkt.pl/jakub-grzesiak/profil/spieler/699645
6137d428dbfe2f47acea07ae,611bf1f6fe16ff48a850e2d2,https://www.transfermarkt.pl/szymon-przystalski/profil/spieler/361548
6137d428dbfe2f47acea07af,611bf1f6fe16ff48a850e2ce,https://www.transfermarkt.pl/mateusz-filipowiak/profil/spieler/322899
6137d428dbfe2f47acea07b0,611bf1f6fe16ff48a850e2af,https://www.transfermarkt.pl/marcin-warcholak/profil/spieler/266274
6137d428dbfe2f47acea07b1,60525ab391530f001704bc38,https://www.transfermarkt.pl/konrad-kareta/profil/spieler/314348
6137d428dbfe2f47acea07b2,6048d2b0e56ecc001756486d,https://www.transfermarkt.pl/amin-stitou/profil/spieler/451355
6137d428dbfe2f47acea07b3,609448fd74358300175c4a8c,https://www.transfermarkt.pl/tomasz-musiol/profil/spieler/447358
6137d428dbfe2f47acea07b4,60620e620727700017d932d9,https://www.transfermarkt.pl/jakub-lemanowicz/profil/spieler/528348
6137d428dbfe2f47acea07b5,611bf1f6fe16ff48a850e2eb,https://www.transfermarkt.pl/aleksander-slezak/profil/spieler/374363
6137d428dbfe2f47acea07b6,611bf1f6fe16ff48a850e2bf,https://www.transfermarkt.pl/radoslaw-sylwestrzak/profil/spieler/312832
6137d428dbfe2f47acea07b8,611bf1f6fe16ff48a850e2be,https://www.transfermarkt.pl/pawel-lipiec/profil/spieler/273999
6137d428dbfe2f47acea07ba,60525ab391530f001704bc38,https://www.transfermarkt.pl/kamil-zolna/profil/spieler/451175
